PILOTEXPENSE,AIRCRAFT_FUEL,OTHER_EXPENSES,TOTAL_DIRECT_LESS_RENT,MAINTENANCE,DEPAND_RENTAL,TOTAL_DIRECT,FLIGHT_ATTENDANTS,TRAFFIC,DEPARTURE,CAPACITY,TOTAL_INDIRECT,TOTAL_OP_EXPENSE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
302.72,1374.53,127.42,1804.67,449.80,377.83,2632.30,,,,,,,0.38,0.14,319.61,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2012,4
302.78,399.46,51.86,754.10,718.90,21.97,1494.96,,,,,,,,,,3,5,550,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1994,2
302.82,,115.04,417.87,571.45,337.50,1326.82,,,,,,,,,,2,8,851,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1993,2
302.99,1177.00,,1479.99,470.88,1171.76,3122.63,,,,,,,,,,1,6,620,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,4,1,2000,2
303.43,173.63,250.50,727.55,0.00,297.28,1024.83,,,,,,,0.26,0.06,114.04,2,6,629,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2018,3
303.49,414.74,4.46,722.70,875.04,18.72,1616.51,,,,,,,,,,3,5,550,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1992,4
303.62,35.48,298.84,637.94,735.89,135.03,1508.86,,,,,,,,,,2,4,435,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,06688,D,1,1,1998,3
303.65,585.75,726.01,1615.42,865.43,1003.99,3484.83,,,,,,,0.24,0.04,270.49,1,6,614,21650,EE,Eastern Airlines Group Inc.,EE,Eastern Airlines Group Inc.,01193,D,1,1,2017,3
303.73,5.19,144.16,453.08,256.92,1655.71,2365.70,,,,,,,0.53,0.08,0.00,2,6,626,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2019,2
303.85,548.43,126.16,978.44,370.18,352.86,1701.48,,,,,,,0.51,0.36,101.86,1,4,449,21236,0JQ,Vision Airlines,0JQ,Vision Airlines,01142,D,1,1,2009,3
304.07,22.90,421.79,748.76,928.03,450.00,2126.79,,,,,,,2.24,0.15,2468.40,1,6,655,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,06399,S,4,1,2008,4
304.07,2690.76,943.31,3938.14,835.25,1604.83,6378.22,,,,,,,1.43,0.36,850.34,1,6,617,21236,0JQ,Vision Airlines,0JQ,Vision Airlines,01142,D,1,1,2010,4
304.08,975.54,55.01,1334.63,607.06,300.00,2241.69,,,,,,,0.38,0.18,394.49,2,6,655,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2016,4
304.08,1198.44,137.04,1639.56,801.62,333.08,2774.26,,,,,,,0.88,0.18,954.19,1,6,654,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,1,1,2004,3
304.13,502.09,78.97,885.18,552.71,659.72,2097.62,,,,,,,,,,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,1994,2
304.68,,81.81,386.48,597.50,502.98,1486.96,,,,,,,,,,2,8,856,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1995,3
304.77,263.03,222.99,790.80,387.39,63.87,1242.05,,,,,,,0.12,0.27,172.82,2,7,715,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2016,1
304.90,293.62,541.05,1139.57,91.05,300.24,1530.87,,,,,,,0.77,0.30,932.15,1,6,655,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,1,1,2018,1
304.96,347.12,35.60,687.68,302.01,73.76,1063.44,,,,,,,0.15,0.27,64.24,2,2,218,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2022,2
305.03,1187.59,215.21,1707.83,998.46,215.48,2921.77,,,,,,,,,,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2000,3
305.10,105.00,117.98,528.08,330.19,141.17,999.44,,,,,,,0.20,0.18,20.33,1,4,469,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2008,4
305.45,829.95,1064.29,2199.69,1169.73,450.03,3819.45,,,,,,,,,,1,7,730,20377,X9,Omni Air International LLC,X9,Omni Air Express,16736,I,1,1,2002,1
305.47,374.76,427.09,1107.32,253.06,,1360.37,,,,,,,,,,1,6,605,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,06136,S,1,1,1990,4
305.63,,65.40,371.03,445.45,310.50,1126.99,,,,,,,,,,2,8,851,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1994,1
305.72,,,305.72,216.17,970.32,1492.20,,,,,,,0.29,0.31,440.11,1,6,671,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2009,4
305.72,30.41,36.53,372.66,430.12,262.70,1065.48,,,,,,,,,,2,7,760,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,16884,I,1,1,2001,4
305.79,1214.01,1711.77,3231.57,824.95,115.69,4172.21,,,,,,,,,,2,8,809,20308,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,16180,L,1,1,1992,2
305.90,438.51,35.60,780.01,0.12,122.87,903.00,,,,,,,,,,2,8,852,20173,CDQ,Kitty Hawk International,CDQ,American International Airways Inc.,16191,I,1,1,1992,2
306.02,0.00,0.00,306.02,322.10,0.00,628.12,,,,,,,0.17,0.18,97.31,1,6,658,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2012,2
306.16,73.09,146.55,525.79,400.65,830.21,1756.65,,,,,,,,,,1,7,710,20151,M6,Amerijet International,JH,Amerijet International,06052,D,1,1,1991,4
306.27,725.56,35.14,1066.98,800.23,170.97,2038.18,,,,,,,,,,3,7,711,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1991,1
306.33,-33.42,827.93,1100.84,788.69,785.34,2674.87,,,,,,,,,,1,6,640,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,06682,D,1,1,1995,4
306.35,387.80,78.24,772.39,405.47,566.57,1744.43,,,,,,,0.40,0.05,221.30,1,6,638,20265,F8,Freedom Airlines d/b/a HP Expr,F8,Freedom Airlines d/b/a HP Expr,06977,D,1,1,2004,4
306.49,0.00,67.49,373.98,200.65,901.77,1476.40,,,,,,,0.32,0.28,165.14,1,6,671,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2013,3
306.53,,203.85,510.38,119.12,,629.51,,,,,,,0.83,0.27,548.98,1,6,617,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,1,1,2008,1
306.68,224.58,,531.26,724.39,272.83,1528.47,,,,,,,,,,1,4,442,20414,OW,Executive Airlines,NA,Executive Airlines,16194,L,2,2,1994,4
306.71,250.06,42.49,599.27,167.11,170.66,937.04,,,,,,,0.46,0.18,81.95,2,4,459,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2013,3
307.08,2071.20,983.66,3361.94,1820.52,802.87,5985.33,,,,,,,0.62,0.18,521.22,2,5,556,21402,PM,"Prescott Support Company, Inc.",PM,"Prescott Support Company, Inc.",01154,S,4,1,2014,2
307.11,-2.55,183.76,488.32,910.15,207.52,1605.99,,,,,,,,,,2,7,732,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,06510,D,1,1,1999,1
307.15,1333.66,252.55,1893.36,-212.18,299.21,1980.38,,,,,,,0.37,0.09,343.91,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2012,2
307.29,1483.00,115.36,1905.65,460.00,323.00,2688.65,,,,,,,0.82,0.18,870.08,1,6,654,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,1,1,2005,2
307.45,1740.50,76.33,2124.28,1673.48,292.27,4090.03,,,,,,,0.72,0.27,705.43,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2015,2
307.52,216.07,108.16,631.75,289.46,228.94,1150.16,,,,,,,0.23,0.18,173.98,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2016,1
307.55,1499.36,,1806.91,934.46,33.39,2774.76,,,,,,,,,,1,7,715,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,16795,I,1,1,1992,1
307.75,,155.61,463.35,43.33,,506.68,,,,,,,0.76,0.35,,1,6,617,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,1,1,2007,1
307.77,1248.60,2212.11,3768.48,746.87,706.30,5221.64,,,,,,,,,,1,7,715,20204,MG,Champion Air,MG,Champion Air,16729,I,1,1,1999,3
307.95,185.20,,493.15,521.02,323.80,1337.96,,,,,,,,,,1,4,489,20414,OW,Executive Airlines,NA,Executive Airlines,06196,D,2,2,1994,2
308.19,687.87,22.25,1018.30,724.48,233.66,1976.44,,,,,,,,,,3,7,711,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1992,3
308.36,261.17,42.49,612.02,242.87,170.66,1025.56,,,,,,,0.41,0.18,79.12,2,4,459,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2013,4
308.42,441.81,123.17,873.39,717.37,142.42,1733.19,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1990,1
308.61,305.67,78.67,692.94,472.39,564.22,1729.55,,,,,,,,,,1,4,430,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,1996,2
308.64,1.59,38.02,348.25,659.02,373.07,1380.34,,,,,,,,,,2,8,860,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,1,1,2001,2
308.73,1071.08,0.00,1379.81,283.53,1087.80,2751.13,,,,,,,0.08,0.18,75.94,1,6,655,21631,20Q,Orange Air,20Q,Orange Air,01184,D,4,1,2015,2
308.73,1361.53,1487.06,3157.32,818.24,108.64,4084.19,,,,,,,,,,2,8,809,20308,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,16180,L,1,1,1992,3
308.88,215.70,,524.57,718.83,310.35,1553.75,,,,,,,,,,1,4,441,20414,OW,Executive Airlines,NA,Executive Airlines,06196,D,2,2,1994,3
309.30,1040.84,684.46,2034.61,1825.75,739.68,4600.03,,,,,,,,,,1,7,715,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,06852,S,4,1,1999,2
309.41,592.59,55.43,957.43,267.07,204.36,1428.85,,,,,,,0.30,0.18,280.30,1,6,655,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,06790,D,1,1,2009,2
309.50,1085.90,29.86,1425.26,632.64,170.87,2228.77,,,,,,,,,,3,7,711,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1990,4
309.77,,297.26,607.03,284.40,80.00,971.43,,,,,,,0.22,0.18,196.23,1,6,620,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06055,D,4,1,2006,2
309.80,409.32,619.28,1338.41,928.01,752.36,3018.77,,,,,,,,,,1,7,715,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,16681,I,1,1,1993,4
309.80,409.32,619.28,1338.41,928.01,752.36,3018.77,,,,,,,,,,1,7,715,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,16681,I,1,1,1994,1
309.81,796.66,773.85,1880.32,1386.28,901.84,4168.44,,,,,,,,,,1,7,730,20050,WA,Worldwide Airlines Services,WA,Worldwide Airlines Services,06946,D,1,1,1994,4
309.89,282.16,9.22,601.26,762.46,724.57,2088.29,,,,,,,,,,1,4,412,20414,OW,Executive Airlines,NA,Executive Airlines,16194,L,2,2,1991,1
309.90,96.00,66.28,472.17,51.51,434.81,958.49,,,,,,,0.31,0.29,120.46,2,4,430,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2016,1
309.90,2919.49,339.40,3568.79,363.21,0.00,3932.00,,,,,,,0.82,0.28,977.71,1,6,655,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,1,1,2021,3
309.94,637.22,32.07,979.22,852.49,70.57,1902.28,,,,,,,0.20,0.27,85.71,2,2,218,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2023,4
310.09,,34.44,344.53,288.89,442.39,1075.81,,,,,,,,,,2,7,715,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,16165,I,1,1,2000,2
310.11,1155.22,63.19,1528.52,2378.50,381.91,4288.93,,,,,,,0.60,0.28,599.69,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2016,4
310.29,,109.28,419.56,610.14,303.75,1333.46,,,,,,,,,,2,8,851,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1993,3
310.55,202.38,559.38,1072.31,931.33,556.35,2560.00,,,,,,,0.74,0.57,604.77,1,6,620,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,1,1,2005,1
310.71,739.08,10.23,1060.02,623.94,170.90,1854.86,,,,,,,,,,1,7,710,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1990,2
310.83,227.42,,538.25,477.01,422.32,1437.58,,,,,,,,,,1,4,489,20414,OW,Executive Airlines,NA,Executive Airlines,06196,D,2,2,1994,1
310.83,1659.17,135.77,2105.76,1484.50,332.63,3922.89,,,,,,,,,,1,6,635,19787,FDQ,Great American Airways,FDQ,Great American Airways,06549,S,1,1,1993,4
311.14,,41.83,352.97,525.34,299.13,1177.44,,,,,,,,,,2,8,860,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,1,1,2001,3
311.47,333.67,11.73,656.87,803.39,17.38,1477.64,,,,,,,,,,1,5,550,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1992,3
311.49,415.65,10.35,737.49,254.58,453.90,1445.96,,,,,,,,,,2,8,816,20173,CDQ,Kitty Hawk International,CDQ,American International Airways Inc.,16191,I,1,1,1992,4
311.58,858.37,29.15,1199.10,261.09,54.90,1515.09,,,,,,,0.25,0.22,373.83,2,7,715,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2012,4
311.77,494.69,58.58,865.05,888.73,31.57,1785.35,,,,,,,,,,3,5,550,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1994,4
311.95,974.82,643.20,1929.97,771.79,686.29,3388.05,,,,,,,,,,1,6,640,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,16681,I,1,1,1993,3
311.99,475.46,494.15,1281.60,114.12,151.06,1546.78,,,,,,,0.76,0.18,927.95,1,6,655,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,1,1,2018,3
312.23,973.65,324.92,1610.80,1035.27,572.23,3218.30,,,,,,,,,,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2002,2
312.50,115.67,105.39,533.56,1210.33,697.77,2441.67,,,,,,,,,,1,7,715,20146,SPQ,Sun Pacific International,SPQ,Sun Pacific International,06797,D,1,1,1998,2
312.60,126.12,154.45,593.16,350.45,213.47,1157.09,,,,,,,0.32,0.09,84.88,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2016,4
313.35,,27.59,340.94,77.41,,418.36,,,,,,,0.36,0.18,134.08,1,6,647,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,1,1,2008,2
313.39,2276.04,748.89,3338.31,974.60,58.27,4371.18,,,,,,,0.77,0.18,1009.25,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2005,4
313.40,2564.78,165.16,3043.34,1240.06,71.87,4355.27,,,,,,,0.80,0.13,704.28,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2012,2
313.60,1038.08,137.81,1489.50,711.17,994.49,3195.15,,,,,,,,,,1,6,619,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1997,2
314.31,2943.98,751.70,4010.00,807.21,-157.94,4659.26,,,,,,,0.89,0.18,1286.36,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2006,4
314.33,,38.39,352.72,1051.75,726.23,2130.69,,,,,,,,,,2,8,854,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1994,4
315.03,2022.45,391.76,2729.23,1103.75,909.00,4741.98,,,,,,,,,,1,8,854,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,19752,I,1,1,1993,3
315.12,701.53,123.69,1140.34,760.54,412.34,2313.22,,,,,,,,,,1,6,620,19952,KW,Carnival Air Lines Inc.,KW,Carnival Air Lines Inc.,16664,L,2,2,1991,4
315.23,476.97,54.57,846.77,759.33,28.83,1634.93,,,,,,,,,,3,5,550,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1994,3
315.30,0.00,52.61,367.91,222.02,760.42,1350.34,,,,,,,0.28,0.35,150.14,1,6,671,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2013,1
315.49,561.76,735.70,1612.95,581.58,247.50,2442.04,,,,,,,0.72,0.28,702.47,1,6,619,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,1,1,2017,3
315.71,1090.70,149.38,1555.79,482.15,430.56,2468.50,,,,,,,,,,1,6,620,19952,KW,Carnival Air Lines Inc.,KW,Carnival Air Lines Inc.,16664,L,2,2,1992,2
315.72,836.56,723.06,1875.34,1116.31,489.80,3481.45,,,,,,,,,,1,7,710,20125,PNQ,Panagra Airways,PNQ,Panagra Airways,06767,S,1,1,1998,4
315.82,602.99,135.04,1053.85,954.97,628.81,2637.62,,,,,,,,,,1,7,715,20146,SPQ,Sun Pacific International,SPQ,Sun Pacific International,06796,S,4,1,1996,2
316.00,394.00,72.00,782.00,389.00,27.00,1198.00,,,,,,,,,,1,7,710,20204,MG,Champion Air,MG,MGM Grand Air Inc.,06729,D,1,1,1994,2
316.24,1308.18,66.05,1690.48,4.49,99.17,1794.14,,,,,,,,,,2,8,852,20173,CDQ,Kitty Hawk International,CDQ,American International Airways Inc.,16191,I,1,1,1991,3
316.36,943.15,467.53,1727.04,961.73,804.47,3493.24,,,,,,,,,,1,7,732,20050,WA,Worldwide Airlines Services,WA,Worldwide Airlines Services,06946,D,1,1,1994,3
316.56,861.87,12.45,1190.88,198.26,100.76,1489.89,,,,,,,0.23,0.18,357.18,2,7,715,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2014,3
316.60,669.51,15.03,1001.14,11.77,141.61,1154.52,,,,,,,,,,2,7,715,20173,CDQ,Kitty Hawk International,CDQ,Connie Kalitta Services,06191,D,4,1,1991,2
316.67,109.88,26.57,453.13,120.44,600.00,1173.56,,,,,,,,,,1,7,710,19981,PAQ,Patriot Airlines Inc.,PAQ,Patriot Airlines Inc.,06754,S,1,1,1992,4
317.21,152.04,432.46,901.71,834.35,897.07,2633.13,,,,,,,,,,2,7,715,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06164,S,4,1,1996,4
317.63,2019.66,1495.09,3832.37,2278.82,,6111.19,,,,,,,,,,2,8,809,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,06701,S,1,1,1990,4
317.77,140.35,111.54,569.66,713.82,547.95,1831.42,,,,,,,,,,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2001,2
317.99,586.13,29.76,933.89,1197.90,170.66,2302.45,,,,,,,,,,1,7,710,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1990,1
318.07,63.65,176.15,557.87,445.63,1233.19,2236.69,,,,,,,,,,1,7,710,20151,M6,Amerijet International,JH,Amerijet International,06052,D,1,1,1991,1
318.08,2136.29,,2454.37,921.38,75.70,3451.46,,,,,,,,,,1,7,732,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,06795,D,1,1,1991,4
318.37,334.89,693.87,1347.13,42.37,80.64,1470.14,,,,,,,,,,1,7,710,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,16886,I,1,1,2001,1
318.58,410.55,314.23,1043.36,1680.55,128.86,2852.77,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1990,2
318.77,1254.97,13.37,1587.11,170.46,204.37,1961.94,,,,,,,0.37,0.18,527.44,1,7,715,20335,E9 (1),Boston-Maine Airways,E9,Boston-Maine Airways,06951,D,1,1,2007,1
318.81,70.56,5.74,395.10,34.85,201.94,631.88,,,,,,,0.23,0.03,210.23,2,6,617,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2015,4
319.00,171.00,133.00,623.00,565.00,29.00,1217.00,,,,,,,,,,2,8,864,19950,9R,Flagship Express Services,9R,Flagship Express Services,09755,D,1,1,1991,3
319.06,3168.02,595.19,4082.28,1813.39,2122.14,8017.81,,,,,,,0.99,0.38,1419.55,2,7,710,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2010,4
319.32,1407.13,55.90,1782.35,1321.33,343.40,3447.08,,,,,,,0.58,0.28,599.14,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2017,4
319.35,1763.76,161.95,2245.05,758.42,650.40,3653.87,,,,,,,0.79,0.16,695.87,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2007,4
319.47,0.00,103.02,422.48,115.79,0.00,538.28,,,,,,,0.36,0.36,116.49,1,6,647,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2011,2
319.76,441.97,586.96,1348.69,584.69,851.89,2785.26,,,,,,,,,,2,7,710,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,06682,D,1,1,1997,1
319.81,353.48,140.46,813.74,375.89,172.98,1362.61,,,,,,,0.25,0.08,146.37,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2017,1
319.83,940.61,77.40,1337.84,677.25,840.00,2855.09,,,,,,,,,,2,7,715,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,1999,4
319.89,244.80,0.00,564.69,0.00,0.00,564.69,,,,,,,0.07,0.18,95.47,1,6,612,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2021,4
320.05,1516.37,622.67,2459.09,993.99,2540.72,5993.79,,,,,,,,,,1,6,621,20412,N5 (1),Nations Air Express Inc.,N5,Nations Air Express Inc.,06733,D,1,1,1995,4
320.18,1927.92,184.48,2432.58,1038.96,108.09,3579.63,,,,,,,0.60,0.16,523.19,1,6,620,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2011,4
320.29,1377.96,272.18,1970.43,1524.85,1926.32,5421.60,,,,,,,,,,1,6,655,19787,FDQ,Great American Airways,FDQ,Great American Airways,06550,D,1,1,1996,3
320.33,924.17,1058.29,2302.79,833.35,479.54,3615.68,,,,,,,,,,1,6,640,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,06682,D,1,1,1993,2
320.43,,37.34,357.77,412.89,337.50,1108.15,,,,,,,,,,2,8,851,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1994,2
320.46,554.38,54.10,928.94,624.05,103.89,1656.88,,,,,,,0.22,0.28,88.05,2,2,218,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2024,3
320.57,108.78,130.29,559.64,590.41,158.16,1308.21,,,,,,,0.37,0.18,65.17,2,4,459,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2015,4
320.64,337.13,397.30,1055.07,715.34,342.94,2113.35,,,,,,,0.15,0.07,129.86,1,6,616,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2016,2
320.82,3185.66,827.83,4334.31,787.97,58.61,5180.89,,,,,,,0.93,0.18,1349.38,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2005,3
321.04,53.89,437.82,812.74,1096.37,708.28,2617.39,,,,,,,,,,2,7,711,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06896,D,1,1,2000,4
321.15,,23.63,344.77,41.10,21.85,407.72,,,,,,,0.42,0.09,157.59,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06055,D,4,1,2004,2
321.22,787.09,17.64,1125.95,299.09,60.08,1485.13,,,,,,,0.25,0.24,383.73,2,7,715,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2012,2
321.27,290.35,693.73,1305.35,223.54,309.52,1838.40,,,,,,,,,,1,7,710,20019,5J (1),Private Jet Expeditions,PJQ,Private Jet Expeditions,06761,S,2,2,1991,2
