CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
2351.56,,,13249.28,534.44,12714.84,52291.77,1264.31,,68622.47,-109572.70,2863.51,,-106709.19,1905398.31,133759.32,287741.06,1751416.57,155.00,97886.88,11730.96,17500.00,,1878689.41,58808.84,58808.84,,,,1227328.59,1227328.59,3067931.28,104065.95,,,197341.97,2369.55,23934.59,5000.24,12165.24,11247.32,-31587.54,,,56533.29,381070.60,2667553.62,,,94781.09,3232.63,2765567.34,-40288.93,,20531.87,-19757.06,,,1.00,,1.00,200397.47,200398.47,-259348.07,-58949.60,,-58949.60,3067931.28,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2002,3
2353.17,,,2650.00,165.26,2484.73,862.50,219.17,1743.59,7663.17,,,,,4001.73,3037.91,5312.67,1726.96,,,,,,1726.96,,,,,,169.18,169.18,9559.31,,,,677.50,,,384.00,,,38.87,,,146.45,1246.83,,,,,,,,,,,,,200.00,,200.00,,200.00,8112.48,8312.48,,8312.48,9559.31,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,06721,D,1,1,1992,1
2355.07,,,14014.25,436.28,13577.97,44939.51,1035.30,,61907.85,-115797.01,265.85,,-115531.16,2012200.07,124032.51,286904.10,1849328.47,155.00,80713.70,17167.57,17500.00,1847.45,1963017.29,58808.84,58808.84,,,,1227762.02,1227762.02,3137156.01,109620.72,,,152353.85,2647.38,24490.96,2998.24,11485.51,34097.23,31728.13,,,45074.63,414496.64,2705665.06,,,87455.33,,2793120.38,-100807.89,,30367.82,-70440.07,,,1.00,,1.00,270397.47,270398.47,-270419.41,-20.95,,-20.95,3137156.01,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2002,4
2356.75,10.30,0.00,5371.77,0.00,5371.77,5670.06,0.00,-8547.46,4861.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7893.74,7893.74,12755.16,5510.20,0.00,425.46,0.00,0.00,0.00,3467.01,0.00,0.00,0.00,0.00,0.00,0.00,9402.67,0.00,0.00,0.00,3352.49,0.00,3352.49,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12755.16,21629,KD,Western Global,KD,Western Global,01183,D,1,1,2017,1
2360.00,,,4630.00,121.00,4509.00,5106.00,1888.00,356.00,14219.00,,12500.00,,12500.00,30600.00,7669.00,8512.00,29757.00,,,,,,29757.00,,,,,6899.00,16514.00,23413.00,79889.00,1720.00,,,11632.00,,,1797.00,,184.00,239.00,,,8560.00,24132.00,25063.00,,122.00,,2322.00,27507.00,,,36346.00,36346.00,,,42.00,,42.00,-401.00,-359.00,-7737.00,-8096.00,,-8096.00,79889.00,20393,HQ (1),Business Express,HQ,Business Express,06140,D,2,2,1992,2
2363.17,,,40368.08,1590.89,38777.19,4501.02,3424.63,7029.20,56095.20,2390.92,994.54,1361.12,4746.58,41531.45,20206.39,23236.82,38501.02,,,1347.94,,,39848.95,,,,30201.42,10763.36,1132.77,42097.56,142788.28,22124.71,,,30343.49,,184.05,2888.36,4581.89,335.35,-569.58,-1.03,25220.71,8285.82,93393.76,706.88,13957.00,12323.63,905.23,-10136.29,17756.44,13331.72,,4828.33,18160.05,42.17,32.39,2487.33,,2529.50,6999.51,9529.00,3949.05,13478.05,,13478.05,142788.28,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,05045,D,2,2,1999,4
2366.12,,,523.29,,523.29,,945.94,21.30,3856.65,,,,,24352.79,1644.77,5890.51,20107.04,,,,,,20107.04,,,,,,9708.55,9708.55,33672.23,,59.19,960.00,5345.36,,,,,,,,,50.90,6415.45,11539.75,,,,,11539.75,,,,,,,3000.00,,3000.00,,3000.00,12717.03,15717.03,,15717.03,33672.23,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,1,1,2005,2
2369.18,5424.22,,1005.19,,1005.19,2.30,345.03,,9145.92,,,3439.37,3439.37,,3375.22,1314.29,2060.93,,,,,,2060.93,,,,,,226.71,226.71,14872.93,,,,1824.46,,,17.05,265.00,,204.93,,3428.69,491.36,6231.49,,,,,,,,,,,,,1.00,,1.00,4687.57,4688.57,3952.87,8641.44,,8641.44,14872.93,20377,X9,Omni Air International LLC,X9,Omni Air Express,06738,D,1,1,2000,2
2369.62,694.43,,2430.98,11.81,2419.17,,1088.53,626.66,7198.41,,,,,2085.88,1426.38,525.63,2986.64,,,,,,2986.64,,,,1170.00,,262.42,1432.42,11617.47,,17.41,79.38,5849.07,254.11,,521.59,552.61,440.66,1309.69,,2933.10,3532.78,15490.40,12000.00,,,,,12000.00,,,,,1.25,,6993.48,,6994.73,,6994.73,-22867.67,-15872.93,,-15872.93,11617.47,20060,WV (1),Air South Inc. (1),WV,Air South Inc.,06032,D,1,1,1995,4
2370.44,0.00,0.00,4282.09,0.00,4282.09,2189.33,3710.87,19028.06,31580.78,0.00,0.00,8406.58,8406.58,12284.49,10467.10,7982.10,14769.49,0.00,4617.95,0.00,0.00,0.00,19387.43,0.00,0.00,0.00,0.00,0.00,1541.38,1541.38,60916.17,0.00,0.00,37.03,0.00,34876.36,0.00,2029.62,2120.37,0.00,4217.24,0.00,6878.82,1959.11,52118.54,98156.85,0.00,0.00,0.00,0.00,98156.85,0.00,0.00,18820.01,18820.01,0.00,,0.00,0.00,0.00,16725.33,16725.33,-124904.56,-108179.23,0.00,-108179.23,60916.17,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2020,1
2370.71,198331.05,,3806.59,205.71,3600.88,77483.13,2376.45,,284162.22,-54595.37,7590.46,,-47004.91,1189196.40,94602.98,164346.74,1119452.64,155.00,118131.48,21042.23,304244.31,142451.62,1420574.04,,,,,,1226905.06,1226905.06,2884636.42,56884.55,,,56101.46,3060.23,20970.84,14590.62,10577.55,22555.28,25365.28,,,66103.83,276209.63,2116708.11,65635.73,,134608.51,3800.60,2320752.95,,,20708.32,20708.32,,,1.00,,1.00,188139.37,188140.37,78825.15,266965.52,,266965.52,2884636.42,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2000,4
2371.62,,,7328.01,1389.23,5938.78,63.73,1656.61,,10030.74,-260.00,,372.40,112.40,5367.92,1721.85,5976.59,1113.18,,,,,,1113.18,,,,,,1337.03,1337.03,12593.34,,,,13426.55,8703.46,,200.00,310.33,303.13,,,,324.15,23267.61,5965.16,,,,,5965.16,,,,,,,0.10,,0.10,25281.43,25281.53,-41920.95,-16639.42,,-16639.42,12593.35,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,06061,D,1,1,1997,4
2372.16,1805.73,,7507.58,170.22,7337.36,14019.87,6201.90,,31737.02,497.26,,,497.26,268667.40,24756.50,123802.75,169621.14,,,,,,169621.14,,,,,1120.02,5272.77,6392.79,208248.21,18102.20,,,36267.79,373.27,,3625.99,2130.35,513.25,4036.95,,24746.11,1521.14,91317.04,54688.22,,,,,54688.22,24039.32,,3535.20,27574.52,,,2.00,,2.00,,2.00,34666.44,34668.44,,34668.44,208248.21,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,06048,D,2,2,1992,3
2376.04,,65.94,7842.79,198.65,7710.08,923.23,2149.06,855.86,14014.27,,,,,3966.41,,1512.48,2453.93,,,451.14,,,2905.08,624.76,304.49,320.28,,,447.78,447.78,17687.40,,,,546.69,,,604.12,,,258.02,,,11112.79,12521.61,5279.83,,,,398.25,5678.09,,,,,,,10.88,-112.36,-101.48,1115.53,1014.05,-1526.34,-512.30,,-512.30,17687.40,20151,M6,Amerijet International,M6,Amerijet International,06052,D,1,1,2003,3
2377.77,384.13,,5148.14,,5148.14,239.29,3291.48,,11440.80,,309.87,,309.87,14471.71,940.31,7758.13,7653.89,,,,,,7653.89,,,,,,39.95,39.95,19444.51,,,,8625.71,,,799.96,,152.21,284.65,,6679.63,146.32,16688.46,,,,,,,,,,,,,0.82,,0.82,131.11,131.93,2624.12,2756.05,,2756.05,19444.51,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,09750,D,1,1,1995,4
2380.09,,,300.46,,300.46,9165.21,1065.65,,12911.41,,,,,16615.45,4552.32,5728.18,15439.59,,,382.23,16212.72,7147.08,24887.45,,,,,,14073.57,14073.57,51872.43,,,,19053.44,,1367.49,558.65,925.26,,465.70,,,10876.35,33246.90,15200.00,,,5455.90,,20655.90,0.25,,1441.25,1441.50,,,1.00,,1.00,,1.00,-3472.87,-3471.87,,-3471.87,51872.43,20414,OW,Executive Airlines,NA,Executive Airlines,06196,D,2,2,1995,1
2387.96,1053.08,,22958.03,,22958.03,322.24,4392.05,,31113.35,,,,,2272.31,4615.55,3248.60,3639.27,,,291.42,10500.00,700.00,13730.69,,,,,,6963.60,6963.60,51807.63,,2000.00,,11278.65,,,917.61,1977.70,,4089.17,,22438.97,1310.46,44012.55,,,,10486.11,1701.99,12188.10,,,,,,,,,,14654.86,14654.86,-19047.88,-4393.02,,-4393.02,51807.63,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2006,2
2388.38,5324.19,,1175.92,,1175.92,,236.54,11026.97,20151.99,,,,,13526.74,678.59,1613.45,12591.89,,,,7118.64,1469.32,18241.21,,,,,,1381.45,1381.45,39774.64,,1295.00,,1476.12,5241.48,1276.48,,,,,,,11026.97,20316.05,6205.98,,,5773.52,,11979.50,,,,,,,1.00,,1.00,1114.00,1115.00,6364.09,7479.09,,7479.09,39774.64,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,1997,1
2393.11,0.00,0.00,13955.47,138.40,13817.08,2111.36,17062.46,2258.07,37642.07,0.00,0.00,0.00,0.00,55574.35,2075.35,31106.02,26543.68,0.00,0.00,0.00,0.00,0.00,26543.68,0.00,0.00,0.00,13109.55,0.00,70565.79,83675.34,147861.09,0.00,0.00,0.00,94348.33,0.00,0.00,2774.23,0.00,0.00,0.00,0.00,115.47,11938.00,109176.03,0.00,0.00,0.00,0.00,3920.03,3920.03,29968.81,0.00,0.00,29968.81,0.00,,104980.00,0.00,104980.00,0.00,104980.00,-100183.78,4796.22,0.00,4796.22,147861.09,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2012,4
2394.63,0.00,2514.33,395378.36,744.08,397148.61,30550.79,12104.11,0.00,442198.14,0.00,0.00,0.00,0.00,221002.15,84322.21,170066.16,135258.20,0.00,0.00,507.75,659.92,197.15,136228.71,29682.72,21567.40,8115.32,0.00,0.00,3461.74,3461.74,590003.91,0.00,0.00,0.00,27908.82,2568.39,63.47,8855.29,21628.21,0.00,27601.24,0.00,0.00,96588.87,185214.29,0.00,0.00,0.00,47.26,0.00,47.26,226037.53,0.00,623.65,226661.18,0.00,,1.00,0.00,1.00,404788.77,404789.77,-226708.59,178081.18,0.00,178081.18,590003.91,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2012,3
2396.28,,,14066.99,559.34,13507.65,662.81,2180.99,,18747.73,500.00,,2993.52,3493.52,3526.33,1542.63,3754.75,1314.21,,,1264.20,,,2578.42,,,,,19.59,275.38,294.97,25114.63,,,,4204.87,63.36,,791.41,202.17,,-70.72,,,7070.50,12261.59,,3000.00,,,,3000.00,,,,,,,0.10,,0.10,7256.62,7256.72,2596.32,9853.04,,9853.04,25114.63,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,06061,D,1,1,1992,4
2397.05,,9759.55,25634.73,1532.23,33862.04,12039.86,3641.40,,51940.35,0.00,,,0.00,4705.58,3539.65,2972.66,5272.57,0.00,0.00,0.00,0.00,0.00,5272.57,9787.68,3633.95,6153.73,,,13037.86,13037.86,76404.51,1520.00,5244.00,0.00,77036.47,6416.70,,111.97,,,45.68,,,7154.19,97529.01,853.32,,,,7348.82,8202.14,,,,,0.00,,15099.43,0.00,15099.43,47607.31,62706.74,-92033.39,-29326.64,,-29326.64,76404.51,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,2,2,2014,2
2399.00,,,356.00,,356.00,,926.00,149.00,3830.00,,,,,,5736.00,2910.00,2826.00,,,,,,2826.00,,,,,,6716.00,6716.00,13372.00,41.00,,,2131.00,,,,,,,,,57.00,2229.00,6.00,,,,2025.00,2031.00,,,,,,,3000.00,,3000.00,,3000.00,6112.00,9112.00,,9112.00,13372.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,1,1,2003,4
2402.17,,,244309.86,542.82,243767.04,41465.90,-4103.36,,283531.75,-234604.62,119.51,,-234485.11,3414704.43,130560.47,548445.95,2996818.95,,8272.40,4545.74,,,3009637.09,76308.84,76308.84,,,,1249494.30,1249494.30,4308178.03,205045.77,,,54619.90,2197.55,31110.84,6199.81,15778.64,27429.81,49094.61,,,61321.04,452797.95,3782631.86,,,12881.37,,3795513.22,-104660.28,,76.18,-104584.10,,,1.00,,1.00,270397.47,270398.47,-105947.51,164450.95,,164450.95,4308178.03,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2005,2
2403.14,,17.93,10794.29,1122.27,9689.96,,882.59,218.88,13194.57,,,,,123988.62,13229.65,124774.77,12443.50,,,27.02,,,12470.52,4443.44,2927.97,1515.47,,,1203.27,1203.27,28383.82,,2085.00,,5136.90,,,444.19,749.50,440.94,-1793.79,,,2126.37,9189.12,31696.32,,,,,31696.32,,,,,,,15.31,,15.31,-51223.01,-51207.70,38706.08,-12501.62,,-12501.62,28383.82,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,2,2,2009,2
2403.43,0.00,0.00,21541.08,0.00,21541.08,0.00,7958.52,15175.79,47078.82,0.00,0.00,0.00,0.00,0.00,24912.68,20749.15,4163.53,0.00,0.00,0.00,0.00,0.00,4163.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51242.35,0.00,0.00,0.00,44139.64,0.00,0.00,0.11,0.00,0.00,1055.40,0.00,0.00,0.00,45195.15,41640.55,0.00,0.00,0.00,0.00,41640.55,0.00,0.00,0.00,0.00,0.00,,1.00,0.00,1.00,-111316.92,-111315.92,75722.57,-35593.35,0.00,-35593.35,51242.35,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,06790,D,2,2,2012,2
2408.88,,,2732.12,,2732.12,426.69,1287.14,6186.30,13041.13,,,,,1778.34,5767.61,5322.12,2223.82,,,,97.65,40.85,2280.62,,,,,,1673.76,1673.76,16995.51,,,,359.06,5532.88,,,,,,,,6186.30,12078.24,,,,,1694.32,1694.32,829.67,,,829.67,,,1.00,,1.00,1114.00,1115.00,1278.28,2393.28,,2393.28,16995.51,20402,GL,Miami Air International,GL,Miami Air International,06690,D,1,1,2004,3
2413.00,5000.00,,17813.00,,17813.00,42031.00,127656.00,,194913.00,,14.00,107.00,121.00,2138507.00,123863.00,643603.00,1618767.00,,,82268.00,,,1701035.00,,,,,,9460.00,9460.00,1905529.00,,,,,95313.00,,7142.00,7981.00,,12414.00,,,21187.00,144037.00,,346589.00,,,,346589.00,503110.00,21049.00,168044.00,692203.00,,,10.00,,10.00,27716.00,27726.00,694974.00,722700.00,,722700.00,1905529.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,1991,4
2416.81,,,333.59,,333.59,10584.52,655.98,,13990.89,,,,,16856.64,4700.00,5955.71,15600.93,,,477.81,16212.72,7357.85,24933.62,,,,,,12634.07,12634.07,51558.58,,,,21333.40,,1393.50,676.75,992.07,,-152.01,,,11598.70,35842.41,15200.00,,,5097.61,,20297.61,0.25,,152.32,152.57,,,,1.00,1.00,,1.00,-4735.01,-4734.01,,-4734.01,51558.58,20414,OW,Executive Airlines,NA,Executive Airlines,06196,D,2,2,1995,2
2417.86,0.00,0.00,116572.83,215.30,116357.53,417.36,3767.84,401246.11,524206.70,0.00,0.00,0.00,0.00,0.00,66400.29,43177.96,23222.33,0.00,0.00,2502.76,168810.29,91068.92,103466.46,0.00,0.00,0.00,0.00,0.00,119905.80,119905.80,747578.96,0.00,0.00,0.00,32145.94,0.00,11632.85,11769.50,0.00,0.00,769.28,0.00,3713.15,121086.29,181117.01,0.00,0.00,0.00,15846.62,0.00,15846.62,20187.34,0.00,0.00,20187.34,0.00,,0.00,0.00,0.00,290357.35,290357.35,240070.65,530428.00,0.00,530428.00,747578.96,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2022,4
2419.20,20402.45,,18882.28,125.00,18757.28,3970.83,11971.31,,57521.06,,,,,141814.00,14514.29,41903.74,114424.55,,,,,,114424.55,,,,,,10278.48,10278.48,182224.10,4666.89,,,22950.07,,836.07,9724.93,,,,,53807.97,30207.70,122193.62,72032.80,,,,,72032.80,,,1094.67,1094.67,,,6.00,,6.00,5037.01,5043.01,-18140.00,-13097.00,,-13097.00,182224.10,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2,2,2002,1
2420.00,799.00,,38436.00,1080.00,37356.00,17670.00,29971.00,,88216.00,-9212.00,,13776.00,4564.00,155685.00,57848.00,71608.00,141925.00,767.00,20750.00,3532.00,6877.00,1254.00,172597.00,,,,,662.00,7461.00,8123.00,273500.00,5841.00,17334.00,500.00,7968.00,26.00,,1267.00,5307.00,350.00,3066.00,,42302.00,41864.00,125825.00,,,,,192590.00,192590.00,,,23336.00,23336.00,20.00,,114.00,,134.00,145880.00,146014.00,-208571.00,-62557.00,5694.00,-68251.00,273500.00,20295,ML (1),Midway Airlines Inc. (1),ML,Midway Airlines Inc.,06716,D,2,2,1991,2
2420.38,,225.02,3449.12,229.82,3444.32,1525.36,368.65,,7758.72,,,,,9149.21,6202.35,6490.66,8860.89,228.17,,,205.14,160.51,9133.69,,,,,,19.37,19.37,16911.78,1126.05,,500.38,1473.17,76.98,22.47,372.93,210.61,,33.60,,,77.52,3893.69,2301.67,,,7.33,24.20,2333.19,,,,,,,250.46,,250.46,10129.29,10379.76,305.14,10684.89,,10684.89,16911.78,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2007,1
2422.09,0.00,0.00,11050.42,0.00,11050.42,0.00,524.48,236381.12,250378.11,0.00,0.00,0.00,0.00,679758.40,75524.66,449419.25,305863.80,0.00,0.00,0.00,0.00,0.00,305863.80,0.00,0.00,0.00,0.00,0.00,6955.96,6955.96,563197.88,47548.99,0.00,0.00,58002.97,0.00,0.00,43481.60,0.00,0.00,4235.63,0.00,0.00,11567.91,164837.10,67847.10,0.00,0.00,0.00,0.00,67847.10,35610.59,0.00,2484.88,38095.47,0.00,,479733.59,0.00,479733.59,0.00,479733.59,-187315.38,292418.21,0.00,292418.21,563197.88,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines Inc.,06085,D,3,3,2018,2
2424.63,56664.98,34841.27,9564.26,18.34,44387.18,8185.69,8771.96,785.10,121219.53,62242.08,,,62242.08,705417.62,18879.99,172912.04,551385.58,,,249.61,4189.50,1350.03,554474.66,,,,184.33,,6452.49,6636.82,744573.09,32007.26,,,28994.83,1208.96,,7609.37,5612.37,6738.00,2858.44,,,1331.90,86361.13,416433.37,,,,1060.65,417494.02,187981.36,,13203.21,201184.56,,,306.00,,306.00,685.12,991.12,38542.26,39533.37,,39533.37,744573.09,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2009,3
