YEAR,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ENTITY,GENERAL_MANAGE,PILOTS_COPILOTS,OTHER_FLT_PERS,PASS_GEN_SVC_ADMIN,MAINTENANCE,ARCFT_TRAF_HANDLING_GRP1,GEN_ARCFT_TRAF_HANDLING,AIRCRAFT_CONTROL,PASSENGER_HANDLING,CARGO_HANDLING,TRAINEES_INTRUCTOR,STATISTICAL,TRAFFIC_SOLICITERS,OTHER,TRANSPORT_RELATED,TOTAL
2015,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,D,667,1155,0,1856,241,0,0,30,248,0,32,13,0,139,0,4381
2015,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,L,69,119,0,192,25,0,0,3,26,0,3,1,0,14,0,452
2015,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,D,48,193,0,332,110,0,179,11,12,5,0,26,73,27,0,1016
2015,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,L,16,62,0,107,36,0,58,4,4,2,0,9,24,9,0,331
2015,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,21,918,0,1248,178,0,66,15,173,0,16,201,0,6,0,2842
2015,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,L,1,44,0,60,9,0,3,1,8,0,1,10,0,0,0,137
2015,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,D,2,58,17,0,47,0,0,0,0,14,6,16,0,67,147,374
2015,20448,S5,Shuttle America Corp.,S5,Shuttle America Corp.,D,1,730,0,784,591,0,82,0,8,0,25,0,0,0,0,2221
2015,20452,YX,Republic Airline,YX,Republic Airlines,D,0,1207,0,1169,398,0,85,0,10,0,22,0,0,0,0,2891
2015,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,A,5,42,7,0,29,0,1,0,0,0,4,1,1,3,0,93
2015,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,D,20,167,29,0,117,0,4,0,0,2,18,3,2,10,2,374
2015,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,D,0,453,0,388,88,0,1,45,0,0,201,0,0,61,0,1237
2015,21167,CP (2),Compass Airlines,CP,Compass Airlines,D,0,572,0,607,136,0,4,60,0,0,184,6,0,108,0,1677
2015,21171,VX,Virgin America,VX,Virgin America,D,17,577,0,851,215,0,8,56,571,0,42,44,8,201,0,2590
2015,21171,VX,Virgin America,VX,Virgin America,L,0,15,0,22,6,0,0,1,15,0,1,1,0,5,0,66
2015,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,S,13,74,1,18,30,0,0,0,17,4,1,18,0,15,5,196
2015,21629,KD,Western Global,KD,Western Global,D,13,9,19,0,30,8,0,0,0,0,1,14,0,0,0,94
2015,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,D,22,44,1,0,90,211,0,0,0,0,11,18,5,27,16,445
2015,21645,23Q,Songbird Airways Inc.,23Q,Songbird Airways Inc.,D,3,3,3,0,2,1,0,0,0,0,0,0,0,2,0,14
2015,21645,23Q,Songbird Airways Inc.,23Q,Songbird Airways Inc.,I,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6
2015,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",D,0,252,0,48,74,4,0,0,0,0,0,0,0,0,293,671
2016,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,D,1589,7673,0,13368,2226,0,9913,400,9159,559,127,1190,13,3865,0,50082
2016,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,L,30,146,0,255,42,0,189,8,175,11,2,23,0,74,0,955
2016,19687,QX,Horizon Air,QX,Horizon Air,D,15,618,0,642,271,0,49,61,1759,64,116,23,4,0,0,3622
2016,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,D,74,445,0,1224,340,0,273,114,815,521,18,201,108,55,0,4188
2016,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,P,35,209,0,576,160,0,128,54,384,245,9,95,51,26,0,1972
2016,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,A,55,1786,0,3070,1400,0,624,107,3116,239,116,133,199,1627,0,12472
2016,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,D,255,8258,0,14195,6474,0,2884,494,14408,1105,534,613,918,7524,0,57662
2016,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,L,34,1108,0,1905,869,0,387,66,1934,148,72,82,123,1010,0,7738
2016,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,P,27,874,0,1502,685,0,305,52,1525,117,57,65,97,796,0,6102
2016,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,A,10,1953,0,3794,2302,0,0,62,2367,2513,150,2309,149,0,0,15609
2016,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,D,39,7917,0,15374,9330,0,0,254,9595,10185,606,9358,601,0,0,63259
2016,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,L,10,1984,0,3854,2339,0,0,63,2405,2553,152,2346,151,0,0,15857
2016,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,P,4,848,0,1648,1000,0,0,27,1028,1091,65,1003,65,0,0,6779
2016,19874,8C,Air Transport International,8C,Air Transport International,A,0,37,0,37,14,0,0,10,0,3,2,3,0,12,0,118
2016,19874,8C,Air Transport International,8C,Air Transport International,D,3,109,0,0,35,0,0,10,0,3,2,16,2,49,0,229
2016,19917,5X,United Parcel Service,5X,United Parcel Service,A,0,333,0,0,246,0,16,14,0,0,22,81,2,13,0,727
2016,19917,5X,United Parcel Service,5X,United Parcel Service,D,0,1532,0,0,1132,0,72,66,0,0,101,371,11,58,0,3343
2016,19917,5X,United Parcel Service,5X,United Parcel Service,L,0,151,0,0,112,0,7,7,0,0,10,37,1,6,0,331
2016,19917,5X,United Parcel Service,5X,United Parcel Service,P,0,477,0,0,353,0,22,21,0,0,31,115,3,18,0,1040
2016,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,D,16,1696,70,3631,633,0,2092,168,761,342,94,294,186,1337,0,11320
2016,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,L,1,136,6,290,51,0,167,13,61,27,7,24,15,107,0,905
2016,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,A,19,1579,0,3234,45,0,241,0,3881,51,1,0,92,0,0,9143
2016,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,D,729,7108,0,14554,6821,0,10511,1287,18369,229,500,2905,295,654,0,63962
2016,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,L,5,1241,0,2541,128,0,427,0,3049,40,0,0,57,0,0,7488
2016,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,P,14,1354,0,2772,245,0,385,0,3327,44,0,0,80,0,0,8221
2016,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,D,254,1332,79,151,124,0,0,19,0,138,26,27,34,12,0,2196
2016,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,I,10,51,3,6,6,0,0,0,0,6,1,1,1,0,0,85
2016,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,D,107,581,0,323,206,0,22,34,0,0,11,85,0,69,0,1438
2016,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,D,6,0,0,1,2,0,0,4,0,20,0,2,37,0,0,72
2016,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,P,9,0,0,2,2,0,0,6,0,31,0,2,58,1,0,111
2016,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,A,2212,497,43,0,670,0,878,1129,0,681,75,74,239,9132,28022,43652
2016,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,D,712,2653,155,0,1123,0,295,57,0,12121,48,12,2,3764,70449,91391
2016,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,L,1028,48,3,0,293,0,284,63,0,6514,37,36,95,4388,9295,22084
2016,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,P,1571,804,50,0,732,0,822,346,0,45,53,45,125,7423,15596,27612
2016,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,D,13,43,1,0,30,84,0,0,0,0,12,21,12,17,92,325
2016,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,I,1,2,0,0,2,4,0,0,0,0,1,1,1,1,5,18
2016,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,I,10,19,0,0,3,7,0,0,0,0,0,11,0,0,0,50
2016,20151,M6,Amerijet International,M6,Amerijet International,D,1,10,3,11,12,0,8,1,0,25,0,8,7,0,1,87
2016,20151,M6,Amerijet International,M6,Amerijet International,L,6,66,21,68,73,0,53,8,0,157,0,53,42,1,10,558
2016,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,D,1,19,4,0,4,4,0,0,0,0,0,4,0,0,0,36
2016,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,I,3,41,10,0,10,10,0,0,0,0,0,7,0,0,0,81
2016,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,D,3,40,21,0,30,21,0,0,0,0,0,23,0,2,0,140
2016,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,I,2,16,7,0,10,8,0,0,0,0,0,10,0,0,0,53
2016,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,I,8,19,0,0,13,3,0,0,0,0,1,4,0,0,0,48
2016,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,D,32,61,10,17,15,0,0,15,0,2,5,8,0,5,0,170
2016,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,I,0,135,0,0,46,0,0,0,0,5,0,0,0,0,0,186
2016,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,I,6,67,0,0,91,74,0,0,0,0,0,0,0,12,0,250
2016,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,XTRA Airways,D,1,171,0,181,70,12,0,21,0,0,15,0,0,23,0,494
2016,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,XTRA Airways,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20287,WP,Island Air Hawaii,WP,Island Air Hawaii,D,3,0,0,47,41,132,0,0,0,0,0,14,5,11,0,253
2016,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,D,8,3707,0,528,1572,0,998,2,2669,0,105,36,0,577,0,10202
2016,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,L,0,113,8,9,48,0,30,0,81,0,3,1,0,18,0,311
2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,12,15,0,41,19,14,0,0,0,0,2,11,0,2,0,116
2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",I,10,12,0,33,15,11,0,0,0,0,1,8,0,1,0,91
2016,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,D,6,1259,23,993,780,0,0,66,0,0,246,76,0,56,0,3505
2016,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines Inc.,D,0,2467,0,2068,1413,0,0,37,75,0,131,0,0,0,0,6191
2016,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines Inc.,L,0,76,0,64,44,0,0,1,0,0,4,0,0,0,0,189
2016,20368,G4,Allegiant Air,G4,Allegiant Air,D,16,753,81,1037,416,0,83,48,196,0,33,73,45,365,0,3146
2016,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,D,0,8,1,0,16,0,2,2,0,2,2,3,0,0,0,36
2016,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,I,12,283,21,0,558,0,59,77,0,54,51,105,0,18,0,1238
2016,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,D,3,52,1,1,15,10,0,0,0,0,2,6,0,2,0,92
2016,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,I,1,12,0,0,4,2,0,0,0,0,0,2,0,1,0,22
2016,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,D,3,36,0,49,25,0,0,5,3,0,2,8,1,3,0,135
2016,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,I,17,198,0,271,141,0,7,35,15,0,12,46,3,14,0,759
2016,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,D,87,1111,0,1022,331,0,49,45,0,0,9,98,0,75,2827,5654
2016,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,L,9,116,0,106,34,0,5,5,0,0,1,10,0,8,294,588
2016,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,D,5,1053,0,875,253,0,77,40,0,0,100,77,0,138,0,2618
2016,20398,MQ,Envoy Air,MQ,Envoy Air,D,870,1605,0,1078,1315,0,3248,0,3932,0,144,0,0,170,0,12362
2016,20398,MQ,Envoy Air,MQ,Envoy Air,L,11,20,0,14,17,0,41,0,50,0,2,0,0,2,0,157
2016,20402,GL,Miami Air International,GL,Miami Air International,D,10,44,0,75,37,0,15,8,0,0,2,23,6,0,0,220
2016,20402,GL,Miami Air International,GL,Miami Air International,I,5,23,0,41,20,0,8,5,0,0,1,13,3,0,0,119
2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,D,3,14,2,15,10,7,0,0,0,0,1,1,1,3,0,57
2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,I,8,30,11,10,23,17,0,0,0,0,1,3,2,8,0,113
2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,15,66,9,0,119,59,0,0,0,0,2,42,20,29,0,361
2016,20409,B6,JetBlue Airways,B6,JetBlue Airways,D,34,2458,16,2952,616,0,88,221,4628,29,292,193,141,1085,0,12753
2016,20409,B6,JetBlue Airways,B6,JetBlue Airways,L,8,563,3,675,141,0,35,50,1059,0,0,44,32,248,0,2858
2016,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,D,837,1357,0,2220,340,0,0,37,241,0,38,16,0,204,0,5290
2016,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,L,74,120,0,196,30,0,0,3,21,0,3,1,0,18,0,466
2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,D,58,227,0,403,143,0,224,13,19,17,0,31,100,36,0,1271
2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,L,16,61,0,108,38,0,60,4,5,5,0,8,27,9,0,341
2016,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,22,1070,0,1549,179,0,67,15,165,0,15,215,0,7,0,3304
2016,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,L,1,35,0,51,6,0,2,0,5,0,1,7,0,0,0,108
2016,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,D,2,58,17,0,47,0,0,0,0,14,6,16,0,67,133,360
2016,20448,S5,Shuttle America Corp.,S5,Shuttle America Corp.,D,1,433,0,498,38,0,28,0,5,0,25,27,0,1,0,1056
2016,20452,YX,Republic Airline,YX,Republic Airlines,D,0,1640,0,1468,704,0,0,64,11,0,19,116,0,1,0,4023
2016,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,A,5,48,0,0,28,0,1,0,0,0,4,1,0,3,1,91
2016,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,D,22,236,0,0,133,0,4,0,0,0,21,5,2,13,4,440
2016,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,D,0,495,0,445,117,0,1,56,0,0,92,0,0,91,0,1297
2016,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",D,1,26,0,27,14,7,0,0,0,0,0,3,1,9,0,88
2016,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",I,2,34,0,36,18,10,0,0,0,0,0,5,2,12,0,119
2016,21167,CP (2),Compass Airlines,CP,Compass Airlines,D,0,737,0,682,129,0,4,66,0,0,115,6,0,160,0,1899
2016,21171,VX,Virgin America,VX,Virgin America,D,12,667,0,998,244,0,8,62,606,0,38,42,6,181,0,2864
2016,21171,VX,Virgin America,VX,Virgin America,L,0,16,0,25,6,0,0,2,15,0,1,1,0,4,0,70
2016,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,D,4,68,3,22,30,26,0,0,0,0,1,17,0,11,0,182
2016,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",I,4,45,0,37,34,19,0,0,0,0,2,10,0,14,0,165
2016,21629,KD,Western Global,KD,Western Global,D,30,105,33,0,34,5,0,0,0,0,1,8,0,8,0,224
2016,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,D,20,36,1,0,90,212,0,0,0,0,11,22,14,17,11,434
2016,21645,23Q,Songbird Airways Inc.,23Q,Songbird Airways Inc.,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21645,23Q,Songbird Airways Inc.,23Q,Songbird Airways Inc.,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21650,EE,Eastern Airlines Group Inc.,EE,Eastern Airlines Group Inc.,D,5,10,2,16,19,17,0,0,0,0,0,3,1,3,0,76
2016,21650,EE,Eastern Airlines Group Inc.,EE,Eastern Airlines Group Inc.,I,0,16,0,27,0,0,0,0,0,0,0,0,0,0,0,43
2016,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",D,1,233,0,44,68,5,0,0,0,0,0,1,0,0,149,501
2017,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,D,1653,8072,0,13966,2349,0,10679,434,10198,582,157,1297,11,4106,0,53504
2017,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,L,40,198,0,342,58,0,261,11,250,14,4,32,0,101,0,1311
2017,19687,QX,Horizon Air,QX,Horizon Air,D,16,729,0,680,283,0,52,65,1882,68,124,25,4,15,0,3943
2017,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,D,83,486,0,1241,348,0,297,114,779,597,20,208,101,55,0,4329
2017,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,P,45,261,0,669,188,0,160,61,420,321,10,112,55,30,0,2332
2017,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,A,60,1880,0,3070,1422,0,648,112,3130,212,122,130,224,1684,0,12694
2017,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,D,280,8831,0,14422,6678,0,3043,525,14704,995,574,612,1054,7912,0,59630
2017,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,L,38,1183,0,1932,895,0,408,70,1970,133,77,82,141,1060,0,7989
2017,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,P,27,840,0,1372,635,0,290,50,1399,95,55,58,100,753,0,5674
2017,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,A,9,2001,0,3968,2292,0,0,72,2368,2592,148,2480,187,0,0,16117
2017,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,D,36,7833,0,15532,8970,0,0,282,9269,10145,577,9705,734,0,0,63083
2017,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,L,9,1980,0,3926,2267,0,0,71,2343,2564,146,2453,185,0,0,15944
2017,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,P,5,988,0,1959,1131,0,0,36,1169,1280,73,1224,92,0,0,7957
2017,19874,8C,Air Transport International,8C,Air Transport International,A,0,41,0,38,20,0,0,3,0,2,1,3,0,9,0,117
2017,19874,8C,Air Transport International,8C,Air Transport International,D,3,179,0,0,67,0,0,14,0,8,7,23,2,64,0,367
2017,19917,5X,United Parcel Service,5X,United Parcel Service,A,0,334,0,0,242,0,15,15,0,0,22,78,2,14,0,722
2017,19917,5X,United Parcel Service,5X,United Parcel Service,D,0,1635,0,0,1187,0,74,73,0,0,108,384,11,69,0,3541
2017,19917,5X,United Parcel Service,5X,United Parcel Service,L,0,148,0,0,108,0,7,7,0,0,10,35,1,6,0,322
2017,19917,5X,United Parcel Service,5X,United Parcel Service,P,0,501,0,0,364,0,23,22,0,0,33,118,3,21,0,1085
2017,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,D,17,1812,83,4041,650,0,2452,197,892,400,109,345,218,1568,0,12784
2017,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,L,2,158,7,351,56,0,213,17,78,35,10,30,19,136,0,1112
2017,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,A,91,1598,0,3104,1444,0,1804,181,3438,45,80,372,119,148,0,12424
2017,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,D,395,6891,0,13384,6224,0,7781,782,14822,194,344,1602,512,636,0,53567
2017,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,L,70,1232,0,2393,1113,0,1391,140,2650,35,62,287,91,114,0,9578
2017,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,P,74,1296,0,2518,1171,0,1463,147,2788,36,65,301,96,120,0,10075
2017,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,D,263,1471,77,157,161,0,0,21,0,167,26,29,36,12,0,2420
2017,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,I,9,51,3,6,6,0,0,0,0,6,1,1,1,0,0,84
2017,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,D,108,644,0,270,178,0,22,33,0,0,10,81,0,75,0,1421
2017,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,D,16,0,0,0,1,0,0,10,0,20,0,4,24,1,0,76
2017,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,P,2,0,0,0,3,0,0,0,0,37,0,0,72,0,0,114
2017,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,A,2406,538,38,0,758,0,829,885,0,511,90,47,200,9527,40873,56702
2017,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,D,749,2729,147,0,1158,0,295,55,0,12408,50,8,2,3643,70519,91763
2017,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,L,1298,78,5,0,338,0,292,61,0,6858,53,28,104,5067,12425,26607
2017,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,P,2024,870,52,0,756,0,977,378,0,37,78,38,147,8543,19073,32973
2017,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,D,18,44,4,0,44,0,5,19,0,65,5,27,9,14,97,351
2017,20151,M6,Amerijet International,M6,Amerijet International,D,2,18,0,0,24,0,15,6,0,57,0,17,13,5,3,160
2017,20151,M6,Amerijet International,M6,Amerijet International,L,6,57,0,0,80,0,49,21,0,187,0,55,43,15,8,521
2017,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,D,2,18,5,0,4,3,0,0,0,0,0,4,0,0,0,36
2017,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,I,3,38,11,0,9,9,0,0,0,0,0,10,0,0,0,80
2017,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,D,3,40,22,0,33,22,0,0,0,0,0,22,0,2,0,144
2017,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,I,2,17,9,0,14,9,0,0,0,0,0,9,0,1,0,61
2017,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,I,8,22,0,0,16,3,0,0,0,0,1,4,0,0,0,54
2017,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,D,25,53,10,15,10,0,0,19,0,2,4,8,0,5,0,151
2017,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,I,0,185,0,0,39,0,0,0,0,7,0,0,0,0,0,231
2017,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,I,28,63,62,0,52,184,0,0,0,0,0,25,7,137,0,558
2017,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,XTRA Airways,D,9,41,0,51,21,21,0,0,0,0,1,0,0,9,0,153
2017,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,XTRA Airways,L,0,27,0,34,14,14,0,0,0,0,0,0,0,6,0,95
2017,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,D,6,4441,0,3339,1900,0,150,164,1522,10,47,82,0,158,0,11819
2017,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,L,0,54,0,41,24,0,2,2,19,0,1,1,0,2,0,146
2017,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,9,13,0,22,11,9,0,0,0,0,2,12,0,3,0,81
2017,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",I,12,16,0,29,14,11,0,0,0,0,2,16,1,4,0,105
2017,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,D,5,1443,30,1142,847,0,0,70,0,0,271,87,0,63,0,3958
2017,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines Inc.,D,0,1873,0,2068,1144,0,0,101,75,0,164,0,0,0,0,5425
2017,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines Inc.,L,0,58,0,64,35,0,0,3,0,0,5,0,0,0,0,165
2017,20368,G4,Allegiant Air,G4,Allegiant Air,D,34,848,105,1239,403,0,83,95,179,0,65,103,30,249,0,3433
2017,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,D,3,74,1,0,138,0,18,18,0,14,12,23,0,1,0,302
2017,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,I,9,267,5,0,497,0,64,67,0,52,45,82,0,22,0,1110
2017,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,D,4,61,4,0,20,14,0,0,0,0,2,7,0,2,0,114
2017,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,I,1,9,0,0,4,3,0,0,0,0,1,2,0,0,0,20
2017,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,D,3,26,0,37,19,0,0,4,2,0,2,7,0,2,0,102
2017,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,I,21,192,0,272,147,0,6,39,18,0,17,50,3,12,0,777
2017,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,D,91,1182,0,1107,351,0,58,44,0,0,13,96,0,81,0,3023
