AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
,,,,,,,15.00,15.00,,,-15.00,-15.00,,,,,,,,,,,,,,,,,,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,16030,L,3,3,2007,4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2022,3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2024,2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2024,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2024,2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2024,3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.76,0.00,0.00,20.76,-0.03,0.00,0.00,-0.03,-0.01,0.00,0.00,0.00,20.72,0.00,0.00,0.00,20.72,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2020,2
0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2007,4
0.42,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2008,2
0.42,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2010,3
1.00,,,,,,1.00,,1.00,,,,,1.00,,,1.00,,,,,,,,,3.00,,,,2.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2007,2
2.93,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2008,1
6.99,,,,,-0.06,0.20,,0.15,,,,,,,,,,,,,-3.74,,,,3.40,,,,-3.59,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2007,3
12.00,,,,,,1.00,,1.00,,,,,,,,,,,,,1.00,,,,14.00,,,,2.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2009,3
34.40,,,,,,,,,,,,,,,,,,,,,,,,,34.40,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2008,3
37.00,5.00,1.00,1.00,7.00,1.00,4.00,,5.00,,,,,4.00,,,4.00,,,,,4.00,,,,57.00,,,,20.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2007,1
75.72,,,,,,,,,,,,,,,,,,,,,,,,,75.72,,,,,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2009,4
80.00,4.00,1.00,1.00,6.00,1.00,5.00,1.00,7.00,,,,,,,4.00,4.00,,,,,10.00,,2.00,2.00,111.00,,,,29.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2008,4
101.00,8.00,2.00,1.00,11.00,3.00,9.00,1.00,13.00,,,,,10.00,,,10.00,,,,,9.00,,,-1.00,144.00,,1.00,1.00,44.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2006,3
101.73,,,,,,4.46,,4.46,,,6.11,6.11,,,,,,,,,71.92,0.33,2.12,,188.61,,1.94,1.94,86.88,20357,ER,"Astar USA, LLC",ER,Astar Air Cargo Inc.,16170,A,2,2,2010,2
106.53,7.88,0.15,0.41,8.44,,,1.18,1.18,2.95,,6.98,9.93,,,,,0.03,,,0.03,15.51,,,,149.65,6.51,1.52,8.03,43.12,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,Atlantic Southeast Airlines,16085,L,3,3,2010,4
153.00,29.00,6.00,4.00,39.00,4.00,16.00,1.00,21.00,1.00,,,1.00,9.00,3.00,,12.00,,,,,10.00,,,,236.00,,,,83.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2007,4
156.00,2.00,,1.00,3.00,1.00,10.00,1.00,12.00,,,,,6.00,,1.00,7.00,,,,,10.00,,,,189.00,,1.00,1.00,33.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,1998,3
192.00,31.00,11.00,13.00,55.00,7.00,25.00,5.00,37.00,5.00,,,5.00,17.00,,7.00,24.00,,,2.00,2.00,17.00,,2.00,18.00,352.00,,,,142.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,1996,3
204.46,24.13,0.00,0.55,24.68,0.13,4.90,0.00,5.03,0.11,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.42,2.98,0.00,0.00,273.68,0.00,2.01,2.01,69.22,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2022,3
217.29,24.24,0.00,0.36,24.59,0.16,4.76,0.00,4.91,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,2.70,0.00,0.00,276.18,0.00,3.05,3.05,58.89,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2023,4
249.31,12.75,1.62,4.19,18.56,0.79,1.74,9.61,12.14,7.37,1.35,39.92,48.63,3.56,,17.24,20.81,0.50,,10.98,11.48,25.97,3.93,,,398.39,7.56,,7.56,149.08,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,16030,L,3,3,2009,1
260.00,22.00,,1.00,23.00,4.00,22.00,3.00,29.00,,,1.00,1.00,,,8.00,8.00,,,,,33.00,,4.00,377.00,736.00,,1.00,1.00,99.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,1994,4
270.00,11.00,5.00,6.00,22.00,9.00,21.00,4.00,34.00,1.00,,,1.00,,,2.00,2.00,,,,,27.00,,,1.00,357.00,,,,86.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,1990,1
277.00,28.00,6.00,9.00,43.00,8.00,28.00,2.00,38.00,,,,,13.00,1.00,3.00,17.00,,,,,30.00,,1.00,5.00,413.00,,2.00,2.00,131.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,1999,1
281.00,6.00,1.00,1.00,8.00,5.00,13.00,3.00,21.00,1.00,,,1.00,2.00,,1.00,3.00,,,,,8.00,,,1.00,324.00,,1.00,1.00,42.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2000,3
291.00,20.00,5.00,2.00,27.00,6.00,22.00,2.00,30.00,1.00,,,1.00,15.00,4.00,,19.00,,,,,49.00,,10.00,1.00,429.00,,1.00,1.00,137.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,06930,D,2,2,2008,2
