SALARIES_MGT,SALARIES_FLIGHT,SALARIES_MAINT,SALARIES_TRAFFIC,SALARIES_OTHER,SALARIES,BENEFITS_PERSONNEL,BENEFITS_PENSIONS,BENEFITS_PAYROLL,BENEFITS,SALARIES_BENEFITS,AIRCRAFT_FUEL,MAINT_MATERIAL,FOOD,OTHER_MATERIALS,MATERIALS_TOTAL,ADVERTISING,COMMUNICATION,INSURANCE,OUTSIDE_EQUIP,COMMISIONS_PAX,COMMISSIONS_CARGO,OTHER_SERVICES,SERVICES_TOTAL,LANDING_FEES,RENTALS,DEPRECIATION,AMORTIZATION,OTHER,TRANS_EXPENSE,OP_EXPENSE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
196.34,2514.47,312.49,1227.87,1028.02,5279.18,455.88,1638.74,569.62,2664.24,7943.42,7434.8,179.57,669.15,198.52,8482.04,1378.05,173.03,317.72,2656.95,507.81,43.0,3877.1,8910.67,309.35,2982.86,1115.33,567.88,559.77,254.39,31125.71,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2010,1
196.53,3503.53,17.83,37.53,1871.99,5627.41,294.66,884.08,579.26,1758.0,7385.41,16194.88,1128.06,100.01,184.36,17607.3,100.71,554.49,289.01,286.91,37.25,0.0,2892.32,4160.69,975.74,5831.94,230.09,547.81,2715.51,0.0,39454.49,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2013,1
198.0,6575.0,1333.0,3443.0,2125.0,13674.0,1026.0,2934.0,1179.0,5139.0,18813.0,9114.0,2063.0,2624.0,588.0,14389.0,1412.0,1350.0,86.0,477.0,4868.0,108.0,2668.0,10969.0,823.0,3005.0,2417.0,228.0,768.0,88.0,51500.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1991,1
198.0,8169.0,3678.0,7948.0,13991.0,33984.0,2354.0,4131.0,2298.0,8783.0,42767.0,17231.0,6136.0,3627.0,2461.0,29455.0,1454.0,1439.0,192.0,2655.0,3985.0,37.0,11540.0,21302.0,2105.0,9677.0,8857.0,899.0,927.0,8967.0,124956.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2000,4
198.0,32211.0,7461.0,12679.0,9392.0,61941.0,5729.0,14647.0,5936.0,26312.0,88253.0,33520.0,5446.0,15043.0,1836.0,55845.0,10979.0,11505.0,1919.0,1431.0,27959.0,2940.0,25803.0,82536.0,7558.0,23065.0,14963.0,1338.0,14778.0,10152.0,298488.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1994,4
198.1,33898.2,11978.1,12890.09,13568.64,72533.13,6712.28,17389.59,5656.52,29758.39,102291.52,73578.24,6269.92,7444.47,1483.99,88776.62,856.67,3459.14,602.64,14475.89,3013.41,0.0,26950.77,49358.52,6098.17,24546.5,12811.18,1273.02,4092.35,1053.94,290301.81,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2023,1
198.36,2289.6,236.79,1319.26,1202.35,5246.36,411.55,1241.27,391.94,2044.76,7291.12,12851.1,176.34,603.85,231.66,13862.95,713.55,145.96,129.28,2406.44,386.17,0.79,3487.05,7269.25,423.31,2826.36,896.46,576.55,-5848.49,191.1,27488.61,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2008,2
198.54,20014.8,1272.37,3374.1,4130.73,28990.53,1200.79,2099.82,858.83,4159.44,33149.97,9213.36,378.45,4093.1,429.27,14114.18,639.35,89.2,309.47,951.49,279.86,0.0,12575.54,14844.9,3005.82,4258.7,2742.89,729.86,2088.05,19.0,74953.36,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3.0,3.0,2024,3
199.0,217810.0,79473.0,141720.0,98448.0,537650.0,42375.0,161230.0,17338.0,220943.0,758593.0,337914.0,55899.0,50822.0,13481.0,458116.0,36136.0,19876.0,19114.0,69818.0,35119.0,509.0,182982.0,363554.0,58813.0,170023.0,116838.0,16947.0,212825.0,424910.0,2580619.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2003,4
200.4,2791.56,310.35,777.87,1134.78,5214.96,548.69,961.49,352.5,1862.68,7077.63,12293.54,95.74,149.82,177.21,12716.3,388.6,117.33,194.15,1133.79,92.12,43.0,4646.09,6572.09,334.37,2131.74,2292.18,254.21,338.36,392.8,32109.69,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3.0,3.0,2008,4
201.0,22986.0,2466.0,10001.0,5866.0,41520.0,2612.0,12759.0,2855.0,18226.0,59746.0,25374.0,1870.0,249.0,269.0,27762.0,1588.0,227.0,493.0,5336.0,19.0,8.0,8446.0,16117.0,4104.0,10593.0,9097.0,998.0,1361.0,939.0,130717.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2021,2
202.0,16303.0,2097.0,4209.0,3550.0,26361.0,3123.0,5604.0,1656.0,10383.0,36744.0,12075.0,2609.0,5017.0,1054.0,20755.0,1735.0,2307.0,304.0,2211.0,17292.0,466.0,10359.0,34674.0,2708.0,1389.0,6803.0,953.0,884.0,2485.0,107395.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1999,1
202.0,32987.0,12171.0,36316.0,14071.0,95747.0,6307.0,16655.0,6849.0,29811.0,125558.0,59271.0,10024.0,20861.0,5843.0,95999.0,6728.0,14400.0,834.0,7760.0,41498.0,1055.0,19121.0,91396.0,7419.0,41099.0,15557.0,5159.0,3330.0,2417.0,387934.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1992,3
205.0,4911.0,1050.0,2835.0,2185.0,11186.0,691.0,2343.0,737.0,3771.0,14957.0,4531.0,528.0,1034.0,537.0,6630.0,438.0,533.0,548.0,1007.0,849.0,34.0,4140.0,7549.0,779.0,3573.0,1390.0,78.0,-427.0,2204.0,36733.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2002,3
205.67,1000.48,392.46,646.16,906.73,3151.49,269.01,901.39,268.06,1438.46,4589.95,2702.21,332.41,173.72,195.63,3403.97,266.36,186.82,125.02,1569.7,12297.48,43.0,2284.72,16730.1,272.62,17913.03,136.72,180.46,329.78,48.03,43424.2,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1992,3
205.67,1650.53,431.33,638.14,865.77,3791.44,496.57,938.55,329.55,1764.67,5556.11,2742.27,384.21,312.12,377.55,3816.15,127.26,236.09,118.72,2190.1,14053.49,2.08,2529.62,19257.35,321.41,18040.42,147.55,180.46,618.33,160.11,47917.43,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1992,2
206.0,5349.0,793.0,2861.0,1025.0,10234.0,675.0,1693.0,590.0,2958.0,13192.0,5812.0,1272.0,1281.0,483.0,8848.0,575.0,1327.0,204.0,628.0,3905.0,15.0,3568.0,10222.0,806.0,3726.0,1564.0,240.0,448.0,13265.0,52311.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1996,3
207.0,28377.0,6208.0,11321.0,11312.0,57425.0,6956.0,14547.0,5660.0,27163.0,84588.0,35437.0,3324.0,14619.0,3000.0,56380.0,12022.0,2176.0,773.0,1865.0,32742.0,13776.0,45085.0,108439.0,6511.0,22435.0,14888.0,1300.0,5902.0,7420.0,307863.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1992,4
207.02,3041.41,150.88,268.31,182.7,3850.31,487.2,526.04,183.64,1196.88,5047.19,15878.77,204.04,321.9,121.04,16525.75,642.43,896.87,169.34,341.28,69.61,0.0,1899.92,4019.44,806.11,7518.32,421.58,194.11,1061.92,0.0,35594.42,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2013,2
207.3,2435.22,370.59,1160.82,996.45,5170.38,411.54,1503.18,366.86,2281.58,7451.96,7519.63,181.25,732.98,173.08,8606.93,459.11,155.36,138.85,3268.3,392.0,-0.32,3751.09,8164.39,502.68,3323.33,1065.13,560.64,610.41,256.16,30541.62,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2009,3
209.0,6744.0,1342.0,5084.0,2162.0,15541.0,1128.0,3143.0,1326.0,5597.0,21138.0,8905.0,1488.0,2584.0,722.0,13699.0,1380.0,1101.0,55.0,539.0,4187.0,97.0,2273.0,9632.0,584.0,2695.0,2978.0,232.0,174.0,79.0,51211.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1990,1
209.0,10815.0,1936.0,4123.0,7546.0,24629.0,2547.0,8250.0,1790.0,12587.0,37216.0,57223.0,1715.0,3456.0,846.0,63240.0,440.0,5193.0,592.0,7335.0,3195.0,61.0,8150.0,24966.0,2203.0,9314.0,3511.0,1446.0,737.0,1742.0,144375.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2008,2
209.04,4205.54,518.74,1272.62,1777.19,7983.13,503.53,2138.33,479.97,3121.84,11104.97,7262.51,144.54,841.43,171.26,8419.73,544.87,181.98,158.64,2603.51,61.78,24.19,3955.24,7530.2,592.95,3411.87,1723.14,309.12,321.65,119.45,33533.08,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2021,3
209.6,35291.72,12204.29,10669.89,13503.23,71878.73,2918.89,19974.99,2102.02,24995.9,96874.63,41756.46,3361.94,2539.79,318.01,47976.2,219.4,1692.62,999.55,8249.78,727.11,0.0,12938.49,24826.96,2683.89,21656.81,16046.08,1213.0,63594.86,170.01,275042.43,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2020,3
210.0,33098.0,7897.0,11705.0,9178.0,62088.0,5572.0,16365.0,5588.0,27525.0,89613.0,31289.0,6031.0,15026.0,2053.0,54399.0,7571.0,1248.0,1637.0,2839.0,37182.0,1609.0,20860.0,72946.0,4784.0,25493.0,13806.0,1422.0,3514.0,12741.0,278718.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1994,1
210.82,2194.62,282.42,1455.01,866.54,5009.41,376.47,1367.43,316.59,2060.5,7069.91,5761.02,100.31,750.01,188.89,6800.24,577.41,139.8,282.4,1541.84,588.53,43.0,3629.43,6759.41,300.3,2763.33,896.68,503.94,433.73,352.5,25880.04,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2010,3
212.0,28721.0,2858.0,11931.0,5883.0,49605.0,3248.0,16493.0,2766.0,22507.0,72112.0,32304.0,1600.0,338.0,726.0,34968.0,1440.0,251.0,516.0,6790.0,41.0,12.0,10096.0,19146.0,4739.0,9544.0,9503.0,1031.0,1754.0,944.0,153741.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2021,3
212.0,29067.0,8783.0,10331.0,10711.0,59104.0,6951.0,14291.0,4857.0,26099.0,85203.0,38020.0,5794.0,14262.0,2513.0,60589.0,19091.0,1849.0,816.0,2003.0,45203.0,7172.0,21594.0,97728.0,8361.0,19583.0,15553.0,563.0,3996.0,8352.0,299928.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1992,2
212.92,3605.29,408.51,870.81,879.48,5977.01,284.62,720.67,452.6,1457.9,7434.91,16712.45,1595.43,107.63,257.74,18673.24,147.85,531.42,331.79,440.02,36.59,0.0,3618.72,5106.39,1092.6,6119.98,211.03,0.0,1835.28,0.0,40473.43,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,2.0,2.0,2012,2
213.0,35407.0,7336.0,11931.0,10261.0,65148.0,6638.0,15528.0,5758.0,27924.0,93072.0,39021.0,5676.0,17084.0,2357.0,64138.0,7588.0,1154.0,1957.0,2394.0,58593.0,22802.0,24630.0,119118.0,6050.0,27025.0,14334.0,1519.0,3661.0,15693.0,344610.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1993,4
213.0,38105.0,9312.0,15695.0,14188.0,77513.0,7046.0,11520.0,7056.0,25622.0,103135.0,34165.0,6329.0,16279.0,2475.0,59248.0,10224.0,11151.0,1875.0,2018.0,35937.0,3082.0,31027.0,95314.0,8809.0,28933.0,12392.0,3049.0,3363.0,9312.0,323555.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1995,4
214.09,4914.48,598.96,1158.46,1627.52,8513.51,438.51,2252.05,627.3,3317.86,11831.37,7542.22,113.41,706.54,190.29,8552.45,603.73,173.59,147.11,2691.43,49.03,21.35,3339.09,7025.32,692.84,4353.18,2233.01,388.71,313.3,64.93,35455.11,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2021,2
215.49,3323.71,802.51,729.77,1674.75,6746.23,1970.92,2449.1,536.44,4956.46,11702.69,12845.62,450.19,1225.89,368.28,14889.98,571.27,301.93,188.39,4575.38,278.42,2.02,4076.16,9993.57,783.72,4655.32,527.44,180.46,3032.04,149.97,45734.73,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1990,4
216.0,12632.0,2230.0,4211.0,3646.0,22935.0,768.0,3545.0,1371.0,5684.0,28619.0,40599.0,2234.0,266.0,1288.0,44387.0,2006.0,1188.0,1486.0,1863.0,78.0,43.0,13096.0,19717.0,2836.0,23151.0,851.0,180.46,4771.0,449.31,124332.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2009,4
216.11,4155.71,794.6,548.55,1614.33,7329.3,2950.21,2303.43,733.9,5987.53,13316.83,12199.74,650.31,659.25,262.49,13771.8,216.37,225.32,197.38,5492.53,368.24,3.3,3219.3,9722.44,312.41,4626.66,692.14,180.46,1324.27,294.35,44060.9,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1991,1
217.82,50860.84,13424.44,13586.21,15290.12,93379.43,7232.66,22333.39,5518.89,35084.93,128464.37,85604.98,8494.72,9162.57,766.53,104028.8,694.47,4036.8,630.69,17942.36,1702.18,0.0,29819.35,54825.85,6805.69,26216.42,13971.37,748.44,34947.8,908.7,370917.43,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2023,3
217.93,7947.11,931.68,995.61,1615.31,11707.63,336.39,3757.03,676.33,4769.75,16477.38,4953.27,217.61,408.55,103.99,5683.41,812.96,77.12,164.02,3685.8,29.95,22.08,2540.63,7332.56,685.78,7316.51,4028.26,667.19,545.4,75.99,42812.49,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2020,4
218.0,46669.0,8313.0,17157.0,14195.0,86552.0,7493.0,15497.0,7062.0,30052.0,116604.0,44555.0,7527.0,16036.0,2516.0,70634.0,12382.0,13200.0,787.0,4446.0,37302.0,2481.0,24445.0,95043.0,8396.0,30014.0,8764.0,4716.0,4836.0,13019.0,352026.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1996,4
219.0,5753.0,1319.0,963.0,1653.0,9907.0,1098.0,1981.0,833.0,3912.0,13819.0,8757.0,1741.0,1906.0,417.0,12821.0,999.0,438.0,28.0,223.0,15008.0,5727.0,4240.0,26663.0,1156.0,1202.0,2313.0,180.46,92.0,59.0,58125.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1990,1
222.0,14610.0,2165.0,4549.0,3525.0,25071.0,1859.0,5754.0,1452.0,9065.0,34136.0,50262.0,2911.0,2797.0,1448.0,57418.0,842.0,1655.0,453.0,2814.0,1797.0,44.0,11670.0,19275.0,2148.0,3880.0,5866.0,996.0,-405.0,25020.0,148334.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2009,3
222.0,45584.0,8002.0,15609.0,13017.0,82434.0,7932.0,13132.0,6404.0,27468.0,109902.0,40645.0,6265.0,18074.0,2519.0,67503.0,9038.0,12595.0,2466.0,2083.0,38934.0,653.0,24856.0,90625.0,10757.0,29691.0,12215.0,5409.0,4017.0,10859.0,340978.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1996,3
223.13,2446.72,269.8,1466.35,1281.5,5687.49,439.03,1167.72,350.69,1957.44,7644.93,14877.19,222.71,665.6,255.36,16020.87,-341.72,153.59,152.65,1945.81,452.33,1.46,3454.63,5818.75,616.13,3227.53,1010.38,637.15,338.26,141.91,35455.9,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2008,3
223.58,58721.21,20489.54,17232.66,19142.7,115809.69,4200.11,23883.51,5440.77,33524.38,149334.07,16456.61,5121.38,2565.83,886.52,25030.34,484.66,2624.81,1652.48,12731.59,596.68,0.0,19824.74,37914.96,2148.34,36069.46,27219.52,2006.86,58956.27,89.08,338768.89,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2020,2
224.11,2847.86,340.38,355.81,852.81,4620.96,675.61,922.22,381.83,1979.65,6600.62,14361.91,135.19,76.97,626.4,15200.47,29.4,961.88,73.2,641.12,73.71,0.0,4903.25,6682.56,1162.49,4481.66,349.89,36.26,1584.94,0.0,36098.89,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2015,1
225.23,4567.46,535.27,1323.05,2296.44,8947.45,652.38,1942.86,556.18,3151.42,12098.86,8627.97,185.97,887.63,189.3,9890.87,1005.38,180.96,184.28,3043.09,70.91,34.68,4209.33,8728.64,591.27,3388.62,1787.04,321.26,383.24,135.23,37325.02,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2021,4
227.44,1402.49,433.91,364.07,57.53,2485.44,909.28,509.89,297.04,1716.22,4201.66,5473.82,660.17,562.89,226.96,6923.84,27.99,412.79,911.09,118.65,327.61,43.0,711.72,2509.85,1028.66,1144.07,487.41,180.46,5799.97,449.31,22095.45,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,1.0,1.0,2004,1
229.0,48128.0,8655.0,16823.0,16687.0,90522.0,7581.0,15818.0,6799.0,30198.0,120720.0,39412.0,7137.0,14766.0,2410.0,63725.0,8800.0,11473.0,194.0,4181.0,35195.0,1855.0,17976.0,79674.0,5805.0,28629.0,9417.0,5246.0,5119.0,11842.0,330177.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1997,1
229.31,23289.58,1319.5,3867.63,3517.9,32223.92,1437.11,2275.17,1265.73,4978.0,37201.92,10677.88,454.99,2583.99,340.86,14057.72,769.23,110.66,357.72,1079.98,302.03,0.0,11608.19,14227.81,2543.84,3950.35,2997.58,752.11,1147.07,24.49,76902.88,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3.0,3.0,2024,1
230.0,12755.0,2606.0,4207.0,5099.0,24897.0,2617.0,8081.0,2051.0,12749.0,37646.0,34386.0,2124.0,3535.0,868.0,40913.0,210.0,5231.0,711.0,8173.0,1107.0,2.0,13434.0,28868.0,2531.0,10514.0,5177.0,1990.0,1882.0,1852.0,131373.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2009,1
230.0,35126.0,9147.0,13428.0,12065.0,69996.0,6650.0,15241.0,6218.0,28109.0,98105.0,35060.0,6253.0,18750.0,2143.0,62206.0,7287.0,9889.0,1578.0,1530.0,31797.0,2475.0,33543.0,88099.0,8996.0,26155.0,15229.0,1678.0,9745.0,9175.0,319388.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1995,2
230.74,1203.39,155.86,458.05,231.33,2279.36,262.3,534.99,249.87,1047.15,3326.52,8644.32,596.67,388.9,330.54,9960.43,336.19,366.52,83.43,4.53,98.43,0.0,1049.63,1938.73,678.96,3217.84,257.11,80.73,1340.87,0.0,20801.18,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2012,1
231.51,3374.51,184.03,81.84,241.81,4113.71,236.38,733.41,47.32,1017.11,5130.82,1306.25,60.69,3.44,60.19,1430.56,9.21,99.35,21.06,291.8,5.73,0.0,1447.71,1874.86,479.58,4926.43,208.24,1.89,-55.94,0.0,13996.44,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2020,4
237.0,21371.0,5008.0,8615.0,6369.0,41600.0,3256.0,15551.0,2782.0,21589.0,63189.0,95954.0,5019.0,4903.0,2516.0,108392.0,2416.0,3138.0,1674.0,9841.0,3974.0,193.0,23353.0,44589.0,3270.0,10473.0,18875.0,3393.0,-849.0,45927.0,297259.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2006,3
237.0,192254.0,29775.0,74285.0,92769.0,389320.0,27104.0,80314.0,21970.0,129388.0,518708.0,332367.0,25261.0,38192.0,11867.0,407687.0,11958.0,14886.0,1454.0,44242.0,25165.0,652.0,145768.0,244125.0,22906.0,50997.0,73403.0,12182.0,21901.0,17521.0,1369430.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2017,2
238.0,45284.0,10399.0,33789.0,18640.0,108350.0,6874.0,23703.0,7380.0,37957.0,146307.0,53928.0,10370.0,22609.0,6397.0,93304.0,7036.0,16441.0,1533.0,7488.0,52706.0,6639.0,32902.0,124745.0,7651.0,39941.0,22868.0,5984.0,8121.0,2838.0,451759.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1994,1
239.53,20809.97,2320.82,5209.57,5625.37,34205.25,1691.93,5344.42,3721.23,10757.58,44962.83,92850.88,6682.93,563.44,1519.31,101616.56,1049.95,3168.6,1881.7,2782.24,206.64,0.0,20420.52,29509.65,5440.18,34287.52,1608.74,0.0,8241.6,0.0,225667.08,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2012,1
240.0,10906.0,1098.0,2182.0,1961.0,16387.0,1457.0,2652.0,982.0,5091.0,21478.0,12606.0,1669.0,4703.0,656.0,19634.0,1269.0,1467.0,464.0,993.0,7007.0,84.0,6184.0,17468.0,1935.0,7099.0,2961.0,88.0,821.0,4564.0,76048.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1996,3
240.11,3816.29,458.19,62.78,321.93,4899.3,54.97,1087.14,365.97,1508.09,6407.39,597.3,417.06,3.59,74.31,1092.26,67.71,190.3,48.63,154.38,0.89,0.0,2637.78,3099.69,123.79,1477.69,1420.55,652.85,150.52,0.0,14424.72,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2020,2
241.0,36377.0,9445.0,12988.0,13115.0,72166.0,6221.0,13656.0,5881.0,25758.0,97924.0,32652.0,7120.0,13242.0,2272.0,55286.0,9836.0,11821.0,1901.0,3931.0,30468.0,1315.0,27661.0,86933.0,5215.0,30000.0,10266.0,4007.0,3799.0,8914.0,302344.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1996,1
241.0,37643.0,11005.0,12032.0,10814.0,71735.0,7004.0,19138.0,6614.0,32756.0,104491.0,37760.0,5617.0,22202.0,2382.0,67961.0,10627.0,1491.0,2305.0,3129.0,43955.0,1758.0,23167.0,86432.0,9596.0,26905.0,15725.0,1408.0,3924.0,11811.0,328253.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1994,2
242.21,1580.51,480.45,488.0,61.1,2852.27,853.4,284.6,283.94,1421.94,4274.21,5932.07,1098.36,457.86,174.88,7663.17,17.84,395.54,899.61,102.12,345.53,43.0,848.61,2609.26,941.51,1461.62,533.76,180.46,5025.08,449.31,22508.6,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,1.0,1.0,2004,2
243.0,43249.0,9608.0,15393.0,13740.0,82233.0,7330.0,14432.0,6487.0,28249.0,110482.0,36507.0,6314.0,16879.0,2558.0,62258.0,8933.0,11618.0,1604.0,3663.0,37242.0,1694.0,25003.0,89757.0,8825.0,30754.0,9564.0,4007.0,4011.0,10366.0,330024.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1996,2
243.0,49485.0,10344.0,19497.0,19459.0,99028.0,8027.0,15843.0,7466.0,31336.0,130364.0,39870.0,7229.0,19027.0,2848.0,68974.0,10464.0,13492.0,2208.0,4867.0,46378.0,2362.0,29589.0,109360.0,9207.0,26750.0,11480.0,6471.0,3928.0,13473.0,380007.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1997,2
243.05,1429.08,341.02,508.47,354.44,2876.06,237.02,558.85,181.17,977.04,3853.09,3262.19,102.84,58.14,268.16,3691.33,100.78,772.0,216.08,363.51,163.75,43.0,944.69,2560.8,389.51,2270.24,352.64,105.32,1629.96,8.2,14861.09,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2009,4
244.0,8375.0,2530.0,2631.0,1932.0,15712.0,1517.0,2731.0,1285.0,5533.0,21245.0,7868.0,3197.0,3425.0,724.0,15214.0,601.0,1179.0,390.0,1544.0,13130.0,328.0,5460.0,22632.0,1487.0,992.0,5794.0,949.0,236.0,8069.0,76618.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1998,1
245.82,3403.66,470.66,2063.39,1679.57,7863.1,627.91,2186.03,500.07,3314.01,11177.11,10836.44,227.92,1092.22,269.01,12425.58,593.25,238.57,408.17,2542.36,790.49,0.11,4864.51,9437.47,572.61,4822.27,1551.45,696.06,669.09,667.74,42019.39,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2010,4
246.0,42846.0,13065.0,15022.0,16313.0,87492.0,8186.0,14826.0,6443.0,29455.0,116947.0,40550.0,7320.0,21749.0,3098.0,72717.0,7743.0,11127.0,2512.0,2062.0,42802.0,2606.0,35672.0,104524.0,11365.0,35305.0,14971.0,2585.0,2921.0,9842.0,371177.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1995,3
247.36,3147.96,324.38,236.62,424.57,4380.88,729.85,1028.54,347.76,2106.14,6487.03,11983.63,62.35,58.92,122.8,12227.7,129.88,310.07,14.09,329.31,44.62,0.0,4005.31,4833.27,896.84,6303.5,144.81,2.97,-545.03,0.0,30351.09,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2019,2
