AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1005899.0,111209.0,80783.0,67915.0,259907.0,76962.0,16285.0,46805.0,140052.0,143789.0,132537.0,13845.0,290171.0,459582.0,5063.0,1170.0,464645.0,38686.0,17.0,6.46,38686.0,61151.0,3450.0,6312.0,12116.0,2349567.0,28885.0,38293.0,67178.0,1331552.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1993,2
1007271.0,153223.0,51936.0,29600.0,234759.0,80714.0,24527.0,57579.0,162820.0,158047.0,173725.0,1235.91,331772.0,62098.0,1448.0,137945.0,201491.0,21718.0,140.0,6.46,21858.0,126719.0,5895.0,7454.0,172744.0,2369834.0,60108.0,36943.0,97051.0,1189819.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2003,2
1010180.0,141982.0,82179.0,19270.0,243431.0,58014.0,36481.0,47807.0,142302.0,93746.0,167289.0,1235.91,261035.0,236341.0,1369.0,132434.0,370144.0,15918.0,293.0,6.46,16211.0,76586.0,3723.0,10060.0,79266.0,2276614.0,44359.0,19317.0,63676.0,1187168.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,1995,2
1010741.2,148831.65,11417.01,26804.05,187052.71,134819.01,75881.97,39625.65,250326.62,236544.01,395713.29,1235.91,632257.3,13191.98,-0.94,54649.48,67840.52,5166.88,17.0,6.46,5166.88,298461.44,106.0,8842.07,533776.21,3124376.26,30594.49,99316.81,129911.3,1579858.85,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2020,2
1010947.25,115803.71,51472.06,16114.78,183390.55,23772.5,67972.45,22786.75,114531.71,46679.87,69182.61,0.0,115862.47,16703.02,766.0,60045.52,77514.54,15114.18,0.0,0.0,15114.18,223568.53,1324.49,9751.37,26045.21,1798714.89,13738.86,6925.74,20664.6,761722.43,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2012,3
1011736.84,99182.39,45128.43,5079.9,149390.72,24638.26,18449.08,36997.8,80085.14,40248.16,87764.26,17204.64,145217.06,31956.36,0.0,54499.48,86455.84,0.0,0.0,5201.46,5201.46,252206.5,0.0,449.97,6402.02,1766913.64,8501.13,21266.96,29768.09,748774.77,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2023,1
1014116.61,91784.13,40264.01,6753.74,138801.88,22281.99,19310.62,35285.16,76877.77,37142.91,76899.11,16395.75,130437.76,39439.51,0.0,55499.51,94939.03,0.0,0.0,3462.54,3462.54,225623.36,0.0,1724.79,4495.12,1718380.85,7107.31,20794.68,27902.0,699769.12,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2022,2
1014774.0,116120.0,109520.0,31067.0,256707.0,86368.0,44056.0,48687.0,179111.0,71179.0,159884.0,1235.91,231063.0,272259.0,5889.0,103739.0,381887.0,43213.0,1429.0,6.46,44642.0,146037.0,6800.0,7120.0,23799.0,2415676.0,52110.0,71626.0,123736.0,1377103.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1991,4
1015134.0,137422.0,86786.0,38855.0,263063.0,89239.0,66558.0,41932.0,197729.0,54095.0,221466.0,1235.91,275561.0,367264.0,6162.0,13566.0,386992.0,34642.0,1211.0,6.46,35853.0,118850.0,3069.0,7310.0,10228.0,2372718.0,27312.0,31617.0,58929.0,1347356.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1996,1
1015659.0,158182.0,54172.0,27886.0,240240.0,57056.0,28038.0,45455.0,130549.0,182119.0,121783.0,1036.0,304938.0,489673.0,85.0,1170.0,489758.0,34827.0,17.0,6.46,34827.0,93549.0,3566.0,17074.0,16418.0,2414054.0,28906.0,38570.0,67476.0,1381977.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1996,3
1016552.0,151870.0,52783.0,23576.0,228229.0,65053.0,29735.0,60169.0,154957.0,112676.0,193631.0,1235.91,306307.0,65763.0,1010.0,144168.0,210941.0,22272.0,265.0,6.46,22537.0,106613.0,5059.0,7073.0,436630.0,2592610.0,47051.0,50661.0,97712.0,1139428.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2003,3
1017768.0,140284.0,93951.0,40632.0,274867.0,95514.0,73365.0,37963.0,206842.0,110327.0,200295.0,1235.91,310622.0,394537.0,5647.0,14087.0,414271.0,35736.0,997.0,6.46,36733.0,458996.0,2932.0,6227.0,11739.0,2841404.0,39064.0,61343.0,100407.0,1811897.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1995,4
1017955.0,113417.0,85360.0,50429.0,249206.0,92619.0,25283.0,42346.0,160248.0,146237.0,123838.0,-1847.0,268228.0,406251.0,4724.0,1170.0,410975.0,50805.0,17.0,6.46,50805.0,71535.0,3508.0,6394.0,11719.0,2316802.0,27929.0,38300.0,66229.0,1287128.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1992,4
1018067.0,148274.0,50823.0,22111.0,221208.0,62413.0,32726.0,58813.0,153952.0,99887.0,185082.0,27128.0,312097.0,64723.0,1085.0,112826.0,178634.0,43597.0,246.0,19184.0,63027.0,112495.0,4636.0,6940.0,424910.0,2580616.0,53106.0,31544.0,84650.0,1137639.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2003,4
1020074.0,120565.0,90957.0,59442.0,270964.0,105317.0,10939.0,45673.0,161929.0,160498.0,127123.0,8228.0,295849.0,407133.0,4558.0,1170.0,411691.0,42781.0,17.0,6.46,42781.0,65533.0,3588.0,5990.0,10416.0,2355564.0,31803.0,34946.0,66749.0,1325074.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1992,1
1023942.0,93001.0,53081.0,17860.0,163942.0,78000.0,27384.0,28233.0,133617.0,132447.0,8506.0,0.0,140953.0,107428.0,4755.0,0.0,112183.0,25800.0,14.0,0.0,25814.0,106898.0,294.0,11370.0,6554.0,1748557.0,12279.0,10711.0,22990.0,718061.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2022,2
1025160.0,116911.0,87920.0,50979.0,255810.0,91523.0,10176.0,45450.0,147149.0,165958.0,125139.0,8952.0,300049.0,404497.0,3967.0,1170.0,408464.0,45384.0,17.0,6.46,45384.0,77860.0,3477.0,6093.0,9725.0,2345616.0,30173.0,36272.0,66445.0,1310731.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1992,2
1025340.0,130565.0,110353.0,27321.0,268239.0,91970.0,50850.0,51847.0,194667.0,81122.0,177782.0,1235.91,258904.0,279086.0,6033.0,108491.0,393610.0,32043.0,1059.0,6.46,33102.0,143474.0,3058.0,6883.0,31699.0,2489410.0,55862.0,74572.0,130434.0,1432371.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1992,2
1025579.0,141246.0,96024.0,42594.0,279864.0,90562.0,63964.0,44161.0,198687.0,53177.0,201509.0,1235.91,254686.0,363481.0,4478.0,12635.0,380594.0,30668.0,854.0,6.46,31522.0,128759.0,3210.0,3366.0,10601.0,2379905.0,28862.0,34175.0,63037.0,1343725.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1996,2
1026351.0,143172.0,102794.0,39093.0,285059.0,100170.0,60934.0,43467.0,204571.0,98473.0,183760.0,1235.91,282233.0,403314.0,12194.0,16828.0,432336.0,27620.0,1298.0,6.46,28918.0,130775.0,2803.0,8151.0,10094.0,2533927.0,54663.0,67973.0,122636.0,1497482.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1994,1
1031871.0,137854.0,95470.0,41140.0,274464.0,103559.0,41297.0,44105.0,188961.0,48380.0,203193.0,1235.91,251573.0,300044.0,3079.0,42097.0,345220.0,23709.0,784.0,6.46,24493.0,175366.0,2972.0,4918.0,3626.0,2373819.0,41099.0,29256.0,70355.0,1338322.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1996,3
1035998.0,169327.0,93117.0,40389.0,302833.0,57742.0,28073.0,42410.0,128225.0,91790.0,225096.0,1235.91,316886.0,314867.0,3197.0,65326.0,383390.0,35163.0,1162.0,6.46,36325.0,94002.0,2770.0,4672.0,57128.0,2466550.0,71670.0,32651.0,104321.0,1373424.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1999,1
1039119.0,172924.0,70244.0,30580.0,273748.0,67916.0,35651.0,46016.0,149583.0,214058.0,124840.0,1535.0,340433.0,486874.0,427.0,1170.0,487301.0,20004.0,17.0,6.46,20004.0,135591.0,3059.0,27385.0,19445.0,2578473.0,36766.0,46039.0,82805.0,1519909.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1998,2
1039228.0,136248.0,83006.0,25659.0,244913.0,55328.0,38775.0,52420.0,146523.0,94376.0,169444.0,1235.91,263820.0,241392.0,2606.0,126317.0,370315.0,12912.0,257.0,6.46,13169.0,96913.0,4088.0,7534.0,80188.0,2329923.0,44299.0,18933.0,63232.0,1210507.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,1995,3
1040955.0,131767.0,43364.0,21421.0,196552.0,48242.0,30937.0,48486.0,127665.0,80155.0,178938.0,1235.91,259093.0,52238.0,945.0,134071.0,187254.0,31867.0,1765.0,6.46,33632.0,97383.0,4168.0,5895.0,725810.0,2753893.0,44898.0,30588.0,75486.0,987128.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2005,1
1041033.41,88721.71,40169.15,5817.0,134707.86,22535.01,17252.9,32408.47,72196.39,35273.51,76172.83,15953.97,127400.31,32956.92,0.0,54342.89,87299.81,0.0,0.0,5356.4,5356.4,218163.4,0.0,1732.23,4715.16,1720186.97,8293.47,19288.53,27582.01,674438.39,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2022,4
1041655.0,150080.0,114509.0,32817.0,297406.0,106260.0,62623.0,50022.0,218905.0,90908.0,191887.0,1235.91,282795.0,410544.0,6048.0,13002.0,429594.0,35550.0,1079.0,6.46,36629.0,143459.0,2796.0,6724.0,9040.0,2597387.0,54626.0,73758.0,128384.0,1546692.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1993,3
1043253.0,114203.0,83070.0,56802.0,254075.0,88529.0,14474.0,46926.0,149929.0,149353.0,123293.0,-4121.0,268525.0,435203.0,4390.0,1170.0,439593.0,28779.0,17.0,6.46,28779.0,61579.0,3262.0,6372.0,11014.0,2329155.0,23782.0,38992.0,62774.0,1274888.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1993,1
1043345.64,99868.73,30829.61,33653.72,164352.06,7184.17,12808.04,43504.35,63496.55,217108.32,0.0,0.0,217108.32,70830.71,0.0,0.0,70830.71,14986.3,0.0,0.0,14986.3,86419.26,902.91,12708.44,631.89,1686507.73,2.16,11723.5,11725.66,642530.2,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2024,2
1043531.0,102097.0,34368.0,16830.0,153295.0,42548.0,34981.0,57374.0,134903.0,41749.0,186261.0,1235.91,228010.0,31688.0,442.0,100481.0,132611.0,16511.0,24.0,6.46,16535.0,122420.0,4660.0,15543.0,824388.0,2750396.0,45708.0,28792.0,74500.0,882477.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2009,4
1046560.0,115179.0,80580.0,55406.0,251165.0,72339.0,14831.0,44174.0,131344.0,185048.0,149954.0,67253.0,402255.0,496628.0,4513.0,1170.0,501141.0,36100.0,17.0,6.46,36100.0,118968.0,3752.0,10956.0,17708.0,2616252.0,44423.0,51880.0,96303.0,1551984.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1994,2
1047089.84,99268.99,28202.4,31737.22,159208.6,12669.86,20917.08,42142.39,75729.33,216027.6,0.0,0.0,216027.6,63091.62,0.0,0.0,63091.62,19537.49,0.0,0.0,19537.49,70042.2,904.3,12063.93,392.83,1676137.68,15.53,12034.4,12049.93,628655.01,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2024,1
1047829.52,131352.36,53537.61,5930.32,190820.3,22410.11,22985.46,36682.82,82078.39,42643.84,90042.23,18581.35,151267.42,41876.55,55.05,53590.56,95522.16,0.0,0.0,7314.26,7314.26,317036.88,29.09,2402.29,8322.09,1936669.64,10188.45,23858.8,34047.25,880518.04,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2019,3
1050541.0,169556.0,95693.0,35933.0,301182.0,67804.0,22590.0,42098.0,132492.0,95930.0,209600.0,1235.91,305530.0,333183.0,3016.0,56574.0,392773.0,29118.0,963.0,6.46,30081.0,91398.0,2908.0,4448.0,34204.0,2441410.0,67058.0,28795.0,95853.0,1356665.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1998,2
1051162.0,116133.0,102084.0,64898.0,283115.0,89867.0,30034.0,47537.0,167438.0,157339.0,127198.0,2712.0,287249.0,399398.0,4620.0,1170.0,404018.0,29992.0,17.0,6.46,29992.0,61365.0,3304.0,7775.0,10844.0,2371067.0,29526.0,35279.0,64805.0,1309061.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1992,3
1051924.0,181606.0,101423.0,42360.0,325389.0,58518.0,30086.0,44955.0,133559.0,99153.0,223202.0,1235.91,322355.0,318098.0,3173.0,66635.0,387906.0,32163.0,1063.0,6.46,33226.0,104459.0,2996.0,4783.0,59610.0,2530946.0,71568.0,33171.0,104739.0,1419412.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1999,2
1052037.0,103018.0,73023.0,38155.0,214196.0,84708.0,8900.0,34502.0,128110.0,124240.0,106810.0,4815.0,235865.0,336450.0,1624.0,1170.0,338074.0,40498.0,17.0,6.46,40498.0,64422.0,2809.0,4098.0,8290.0,2144757.0,24289.0,32069.0,56358.0,1084430.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1990,4
1052443.0,172492.0,63707.0,28840.0,265039.0,70123.0,36041.0,46564.0,152728.0,210480.0,123647.0,1712.0,335839.0,455464.0,280.0,1170.0,455744.0,26828.0,17.0,6.46,26828.0,130310.0,3094.0,25358.0,18520.0,2546730.0,35778.0,45049.0,80827.0,1475767.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1998,1
1054705.0,132670.0,64375.0,33034.0,230079.0,40451.0,42723.0,49442.0,132616.0,181858.0,61013.0,1235.91,242871.0,156805.0,5963.0,1170.0,162768.0,24049.0,26.0,6.46,24075.0,171600.0,1891.0,23109.0,797399.0,2893457.0,20717.0,31627.0,52344.0,1041353.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2009,3
1055588.0,177856.0,76653.0,36589.0,291098.0,61888.0,32665.0,46615.0,141168.0,205353.0,155562.0,1845.0,362760.0,489091.0,263.0,1170.0,489354.0,22244.0,17.0,6.46,22244.0,120852.0,2910.0,24788.0,18295.0,2614362.0,33406.0,51899.0,85305.0,1540479.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1998,3
1056254.0,178729.0,73067.0,25388.0,277184.0,63382.0,31749.0,41784.0,136915.0,199978.0,152504.0,2243.0,354725.0,430711.0,293.0,1170.0,431004.0,33513.0,17.0,6.46,33513.0,131871.0,2880.0,25292.0,23691.0,2563561.0,33893.0,56339.0,90232.0,1483616.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1998,4
1057636.0,143886.0,101384.0,40117.0,285387.0,105709.0,60286.0,43993.0,209988.0,100646.0,195687.0,1235.91,296333.0,383968.0,6976.0,13616.0,404560.0,35061.0,1093.0,6.46,36154.0,141398.0,2804.0,7052.0,9092.0,2579630.0,55531.0,73695.0,129226.0,1512902.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1993,4
1057793.0,99876.0,31481.0,14862.0,146219.0,37758.0,39344.0,61499.0,138601.0,22496.0,195383.0,1235.91,217879.0,30789.0,342.0,106323.0,137454.0,13695.0,70.0,6.46,13765.0,124383.0,4534.0,14877.0,854014.0,2773310.0,38515.0,25276.0,63791.0,861503.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2010,1
1059200.87,129181.81,55139.15,14964.73,199285.69,20737.32,67013.85,32472.49,120223.66,43531.47,53777.59,0.0,97309.06,21722.87,552.87,59165.08,81440.81,13181.9,0.0,0.0,13181.9,148519.36,826.38,10055.56,34199.12,1793063.48,18708.02,10113.05,28821.06,699663.49,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2014,3
1059375.0,122941.0,56200.0,36089.0,215230.0,40775.0,37323.0,42781.0,120879.0,182018.0,64804.0,1235.91,246822.0,187127.0,8295.0,1170.0,195422.0,38836.0,110.0,6.46,38946.0,314555.0,1988.0,24146.0,640481.0,2911703.0,19542.0,34317.0,53859.0,1211847.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2009,4
1063385.78,119817.14,54801.76,15844.22,190463.12,22569.19,70687.02,29477.75,122733.96,56681.62,68619.7,0.0,125301.31,15272.5,274.51,65670.35,81217.37,15115.19,0.0,0.0,15115.19,169229.04,768.76,14150.63,63135.58,1867519.06,16712.19,5306.13,22018.32,740997.7,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2013,3
1064191.0,163464.0,52158.0,30305.0,245927.0,64862.0,34580.0,49221.0,148663.0,179229.0,117808.0,1148.0,298185.0,495883.0,83.0,1170.0,495966.0,26151.0,17.0,6.46,26151.0,123782.0,3496.0,19534.0,17702.0,2513835.0,28205.0,42033.0,70238.0,1431942.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1997,1
1067317.0,185322.0,65738.0,28571.0,279631.0,73822.0,33721.0,47235.0,154778.0,204046.0,150737.0,1609.0,356392.0,465415.0,249.0,1170.0,465664.0,23779.0,17.0,6.46,23779.0,123123.0,2845.0,24375.0,19749.0,2600423.0,27356.0,55414.0,82770.0,1513357.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1999,1
1069091.0,167914.0,97813.0,41148.0,306875.0,60258.0,24586.0,44704.0,129548.0,91695.0,219125.0,1235.91,310820.0,318097.0,2824.0,64673.0,385594.0,32738.0,1082.0,6.46,33820.0,89894.0,2882.0,4426.0,32401.0,2467255.0,72319.0,29585.0,101904.0,1365763.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1998,3
1069185.0,77549.0,39668.0,20258.0,137475.0,31347.0,25711.0,28744.0,85802.0,148760.0,46556.0,0.0,195316.0,113683.0,4443.0,0.0,118126.0,16037.0,41.0,0.0,16078.0,130893.0,721.0,7976.0,22036.0,1803088.0,11412.0,8068.0,19480.0,711867.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2014,3
1070658.0,163677.0,53953.0,43804.0,261434.0,59187.0,33056.0,52357.0,144600.0,188878.0,114040.0,-959.0,301959.0,490295.0,134.0,1170.0,490429.0,25861.0,17.0,6.46,25861.0,89240.0,3373.0,21458.0,19927.0,2503221.0,30200.0,44082.0,74282.0,1412636.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1997,2
1071640.0,166959.0,92873.0,37310.0,297142.0,68443.0,22644.0,45675.0,136762.0,88202.0,204817.0,1235.91,293019.0,320845.0,3099.0,53202.0,377146.0,28410.0,939.0,6.46,29349.0,97043.0,2916.0,4413.0,37872.0,2443900.0,66993.0,29605.0,96598.0,1334388.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1998,1
1071791.0,109997.0,64032.0,23674.0,197703.0,100064.0,34750.0,35984.0,170798.0,145836.0,9077.0,0.0,154913.0,114832.0,5196.0,0.0,120028.0,34443.0,63.0,0.0,34506.0,198618.0,284.0,12785.0,5784.0,1996737.0,15574.0,13953.0,29527.0,919162.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2023,4
1073703.0,149157.0,110222.0,29096.0,288475.0,105863.0,64312.0,49083.0,219258.0,92390.0,192129.0,1235.91,284519.0,373577.0,5278.0,13373.0,392228.0,31470.0,1206.0,6.46,32676.0,156368.0,2844.0,7595.0,22564.0,2612700.0,58014.0,74456.0,132470.0,1516433.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1993,1
1075152.0,167083.0,81423.0,37840.0,286346.0,63743.0,26249.0,36731.0,126723.0,95193.0,224340.0,1235.91,319533.0,307466.0,3014.0,55555.0,366035.0,29488.0,975.0,6.46,30463.0,67709.0,2888.0,4471.0,50131.0,2441197.0,82048.0,29698.0,111746.0,1315914.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1998,4
1075816.0,194796.0,75312.0,31174.0,301282.0,70831.0,33858.0,46457.0,151146.0,208488.0,149633.0,3819.0,361940.0,430374.0,300.0,1170.0,430674.0,31210.0,17.0,6.46,31210.0,136308.0,3232.0,20421.0,30789.0,2629968.0,24872.0,62278.0,87150.0,1523363.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1999,3
1076010.0,72421.0,37497.0,22650.0,132568.0,31394.0,26533.0,27820.0,85747.0,136668.0,43682.0,38.0,180388.0,122414.0,4500.0,0.0,126914.0,15343.0,48.0,0.0,15391.0,77080.0,639.0,6711.0,347311.0,2072010.0,12054.0,11197.0,23251.0,648689.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2011,3
1076255.0,69282.0,31045.0,19370.0,119697.0,29460.0,23536.0,24608.0,77604.0,124654.0,39625.0,169.0,164448.0,103238.0,4320.0,0.0,107558.0,13431.0,48.0,0.0,13479.0,28662.0,635.0,6409.0,324322.0,1945262.0,15130.0,11063.0,26193.0,544685.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2011,2
1077677.0,156460.0,49311.0,28477.0,234248.0,59878.0,31843.0,46748.0,138469.0,174389.0,117529.0,-1807.0,290111.0,450094.0,122.0,1170.0,450216.0,22925.0,17.0,6.46,22925.0,100157.0,3532.0,17616.0,18001.0,2423225.0,28374.0,41899.0,70273.0,1327547.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1996,4
1080477.0,147331.0,75953.0,24153.0,247437.0,61768.0,44414.0,48599.0,154781.0,99295.0,173636.0,1235.91,272931.0,222090.0,1397.0,128848.0,352335.0,23897.0,436.0,6.46,24333.0,82642.0,4383.0,7013.0,90518.0,2386374.0,49327.0,20197.0,69524.0,1215379.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,1996,1
1081757.0,116183.0,47269.0,33086.0,196538.0,33846.0,33413.0,38239.0,105498.0,164238.0,111555.0,1235.91,275793.0,187826.0,6546.0,1170.0,194372.0,15629.0,75.0,6.46,15704.0,163241.0,1331.0,18798.0,833023.0,2937600.0,16969.0,34576.0,51545.0,1022820.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2007,1
1083461.0,173088.0,60488.0,30767.0,264343.0,60062.0,31187.0,49284.0,140533.0,210214.0,118925.0,-3125.0,326014.0,468146.0,172.0,1170.0,468318.0,19876.0,17.0,6.46,19876.0,121099.0,3209.0,21182.0,12460.0,2535113.0,31631.0,42987.0,74618.0,1439192.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1997,3
1085931.0,142525.0,121139.0,32708.0,296372.0,97652.0,50795.0,48920.0,197367.0,84298.0,180361.0,1235.91,264659.0,284942.0,5529.0,94109.0,384580.0,33162.0,1096.0,6.46,34258.0,143658.0,3101.0,8611.0,30018.0,2577048.0,55082.0,73411.0,128493.0,1461099.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,1992,3
1086069.24,96816.41,23695.3,44768.62,165280.32,14663.74,27285.41,46731.34,88680.48,229960.94,0.0,0.0,229960.94,79439.05,0.0,0.0,79439.05,17577.55,0.0,0.0,17577.55,100195.28,863.51,12420.06,581.38,1795142.93,20.21,14054.93,14075.13,708492.31,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2023,2
1088170.14,96857.12,22008.31,42669.08,161534.5,15775.7,27132.95,50555.54,93464.19,209272.56,0.0,0.0,209272.56,69897.1,0.0,0.0,69897.1,16498.35,0.0,0.0,16498.35,72785.6,908.94,12666.46,600.19,1737814.1,21.3,11994.79,12016.08,649043.78,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2023,4
1088671.0,138939.0,78360.0,22819.0,240118.0,62240.0,43544.0,48144.0,153928.0,97932.0,177302.0,1235.91,275234.0,228799.0,2877.0,128213.0,359889.0,18345.0,384.0,6.46,18729.0,90848.0,4522.0,8063.0,84961.0,2391384.0,47544.0,18877.0,66421.0,1217752.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,1995,4
1089807.0,132645.0,56390.0,31017.0,220052.0,45134.0,48696.0,40243.0,134073.0,180394.0,59826.0,1235.91,240220.0,155208.0,5096.0,1170.0,160304.0,27525.0,87.0,6.46,27612.0,158421.0,1952.0,23856.0,921746.0,3032737.0,22044.0,32650.0,54694.0,1021184.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2009,2
1091548.0,148048.0,50105.0,25767.0,223920.0,55671.0,33779.0,57995.0,147445.0,94314.0,191811.0,1235.91,286125.0,69951.0,1058.0,139937.0,210946.0,21900.0,93.0,6.46,21993.0,139881.0,5304.0,7300.0,492643.0,2716840.0,56600.0,33135.0,89735.0,1132649.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2004,1
