NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
43942.0,86564.0,533816.0,3503.0,7332.0,7123.0,209.0,4188.0,4188.0,165.995,1330.565,9.12,3282.0,0.0,2230.0,554351.0,141897.0,51918.0,31789.0,77773.0,86328.0,46142.0,228.6,29705.0,2235.0,467787.0,-13348.0,3970.0,-40.0,0.0,0.0,737.0,-8681.0,77883.0,33941.0,43942.0,0.0,0.0,0.0,273.195,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1993,3
44446.1,44674.56,194945.65,126.65,33594.04,5350.0,33594.04,5187.01,5187.01,165.995,2498.7,2296.62,202.08,0.0,25313.81,261539.21,125481.91,24991.18,7075.85,20849.07,5802.79,15852.11,228.6,16811.76,476.845,216864.65,-231.9,0.0,0.0,0.0,0.0,3.44,-228.46,44446.1,4.87,44446.1,0.0,0.0,0.0,44446.1,0.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2013,1
44561.0,49447.0,390925.0,2634.0,23890.0,21534.0,2356.0,291.0,291.0,165.995,1330.565,9.12,2379.0,0.0,17262.0,437381.0,120862.0,41563.0,41112.0,74321.0,76394.0,10549.0,228.6,20716.0,2417.0,387934.0,-9993.0,2087.0,0.0,0.0,407.0,384.0,-7115.0,42332.0,-2229.0,44561.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1992,3
44856.0,181543.0,2442215.0,29685.0,57255.0,52155.0,5100.0,770.0,770.0,165.995,1330.565,9.12,15349.0,0.0,233656.0,2778930.0,696203.0,273435.0,297406.0,501700.0,466223.0,143459.0,228.6,209921.0,9040.0,2597387.0,-82561.0,8716.0,0.0,213.0,0.0,-2925.0,-76557.0,104986.0,60130.0,44856.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1993,3
44945.0,89001.0,648480.0,132.0,59871.0,59840.0,31.0,3343.6400000000003,618.9749999999999,165.995,41635.0,18415.0,23220.0,0.0,34058.0,784176.0,282718.0,45883.0,52402.0,105133.0,50700.0,30497.0,228.6,22757.0,105085.0,695175.0,-30042.0,116.0,-2395.0,250.0,0.0,-11932.0,-44003.0,44998.0,53.0,44945.0,0.0,0.0,0.0,44945.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2010,2
45133.27,56081.64,410687.75,276.7,8719.24,17423.53,13505.22,3343.6400000000003,377.05,0.0,1330.565,3648.04,4948.25,0.0,26635.66,477502.21,149834.82,64771.87,43771.26,63477.69,27271.26,37021.05,228.6,27766.85,7505.78,421420.58,-4522.53,355.15,-10.89,616.84,0.0,1706.57,-1854.86,54226.77,9093.51,45133.27,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2019,1
45221.76,59004.82,440289.83,265.33,8719.24,17579.79,14102.03,3343.6400000000003,5281.52,0.0,1330.565,3918.77,4407.17,0.0,29107.8,514952.23,158714.96,64925.06,48656.0,66657.2,30644.98,40919.43,228.6,28078.8,17350.99,455947.42,-4011.23,3.83,1629.36,-72.38,0.0,1379.36,-1071.05,57933.76,12712.01,45221.76,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2019,4
45440.0,86495.0,581511.0,2197.0,35531.0,32879.0,2652.0,967.0,967.0,165.995,1330.565,9.12,5143.0,0.0,21653.0,647002.0,157337.0,52714.0,76478.0,99330.0,99223.0,37810.0,228.6,36132.0,1483.0,560507.0,-7395.0,-3941.0,0.0,-17.0,0.0,-3080.0,-14433.0,72062.0,26622.0,45440.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1996,3
45485.97,80021.5,307720.34,0.0,8719.24,0.0,100174.51,3343.6400000000003,0.0,0.0,1330.565,9527.68,123903.4,0.0,1167.37,542493.3,223057.65,38092.94,28118.14,38253.93,21984.12,86920.66,0.0,26044.36,0.0,462471.8,0.0,-7019.24,-113.43,0.0,0.0,0.0,-7132.67,72888.83,27402.87,45485.97,0.0,0.0,0.0,273.195,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2016,4
45754.81,45754.81,749096.9,12494.63,8719.24,77219.66,36606.18,3343.6400000000003,0.0,0.0,1330.565,29418.52,15386.11,0.0,393264.8,1313486.8,378535.08,130126.75,96405.94,143788.76,59220.35,182662.8,0.0,51164.75,225827.57,1267731.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45754.81,0.0,45754.81,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2015,4
45800.0,153797.0,2112800.0,30540.0,44263.0,40389.0,3874.0,4041.0,4041.0,165.995,1330.565,21562.0,8370.0,0.0,155602.0,2377178.0,656503.0,294972.0,236249.0,350423.0,374433.0,101969.0,228.6,125043.0,83789.0,2223381.0,-54320.0,3040.0,9.0,1023.0,0.0,-37301.0,-87549.0,66248.0,20448.0,45800.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1994,3
45938.0,75785.0,477259.0,4902.0,38244.0,36994.0,1250.0,3343.6400000000003,618.9749999999999,165.995,2626.0,9.12,2626.0,0.0,31081.0,554112.0,111084.0,46343.0,87080.0,84460.0,76869.0,19652.0,228.6,34722.0,18117.0,478327.0,-2877.0,2063.0,0.0,666.0,0.0,-464.0,-612.0,75173.0,29235.0,45938.0,0.0,0.0,0.0,45938.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,1998,2
45989.78,60966.3,338839.41,0.0,8719.24,11288.66,10610.45,3343.6400000000003,1098.96,0.0,1330.565,2565.97,2660.4,0.0,5779.41,372843.26,148231.56,45940.19,27671.34,34884.63,24704.0,15223.84,228.6,13609.57,1611.84,311876.96,-3974.63,-277.43,-552.57,-23.03,0.0,-4091.37,-8919.03,52047.27,6057.49,45989.78,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2013,2
46087.6,87534.8,420342.84,17268.23,8719.24,156516.36,4319.33,3343.6400000000003,1410.59,165.995,1330.565,852.93,129.82,0.0,16654.51,617494.61,264717.41,27584.47,54337.15,60942.75,37685.45,42476.69,228.6,35407.1,6808.78,529959.81,-33694.52,3201.53,8573.17,0.0,0.0,-1510.93,-23430.75,64104.06,18016.45,46087.6,0.0,0.0,0.0,46087.6,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2022,2
46145.85,56249.48,627416.33,1756.57,8719.24,21673.54,17034.63,3343.6400000000003,0.0,0.0,1330.565,14275.2,1334.71,0.0,98380.04,781871.01,294599.57,61355.68,49244.04,77778.87,48549.67,88520.14,228.6,28138.75,77434.82,725621.54,-8290.6,703.02,-896.88,5.7,0.0,-983.73,-9462.49,46786.98,641.14,46145.85,0.0,0.0,0.0,46145.85,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2012,3
46499.6,86180.95,1170662.24,0.0,8719.24,5.62,49691.94,3343.6400000000003,-395.23,0.0,1330.565,27312.47,3620.43,0.0,41664.57,1292562.02,458621.42,155604.31,104610.76,245799.81,77443.01,78781.88,228.6,85227.31,292.56,1206381.06,-20202.21,2024.7,-307.57,-190.59,103.14,1156.78,-17415.76,68765.19,22265.6,46499.6,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2017,1
46597.0,69512.0,760922.0,3014.0,48325.0,43657.0,4668.0,775.0,775.0,165.995,3883.0,9.12,3883.0,0.0,158067.0,974986.0,345361.0,86910.0,83643.0,145495.0,67221.0,38749.0,228.6,36599.0,101496.0,905474.0,-22017.0,-486.0,0.0,-43.0,0.0,-369.0,-22915.0,46597.0,4.87,46597.0,0.0,0.0,0.0,46597.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2006,2
46714.36,74933.75,275731.8,0.0,8719.24,0.44,10867.81,3343.6400000000003,928.24,0.0,1330.565,6466.67,877.8,0.0,12247.07,307119.82,94216.01,31699.92,20329.67,28884.89,18102.37,19573.06,228.6,19277.3,102.84,232186.07,-4792.98,429.26,-26.79,-34.82,-2.58,512.77,-3915.13,71018.62,24304.27,46714.36,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3.0,3.0,2016,4
46781.0,75950.0,544369.0,8748.0,47585.0,45060.0,2525.0,18008.0,18008.0,165.995,1460.0,119.0,1341.0,0.0,40679.0,660849.0,246321.0,60955.0,73213.0,83420.0,36032.0,36722.0,228.6,33793.0,14443.0,584899.0,-28434.0,2604.0,896.0,-227.0,0.0,11451.0,-13710.0,62240.0,15459.0,46781.0,0.0,0.0,0.0,46781.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2006,3
46957.82,84376.36,256802.18,0.0,8719.24,732.74,3752.56,3343.6400000000003,1099.18,0.0,1330.565,7773.55,1200.0,0.0,10128.63,281488.83,104984.14,20911.36,11601.73,21944.36,13758.22,9362.81,228.6,12564.63,1985.22,197112.47,-6139.22,489.15,-26.48,0.0,-323.63,-113.19,-6113.36,78263.0,31305.19,46957.82,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3.0,3.0,2014,1
46967.0,67096.0,1807170.0,28243.0,51738.0,50001.0,1737.0,836.0,836.0,165.995,1330.565,9.12,17994.0,0.0,20957.0,1926938.0,626449.0,166718.0,207411.0,351333.0,352045.0,44178.0,228.6,102747.0,8961.0,1859842.0,-17763.0,10216.0,-39.0,1758.0,0.0,11947.0,6119.0,73215.0,26248.0,46967.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,1990,1
46974.0,88448.0,722948.0,10143.0,61166.0,59831.0,1335.0,1110.0,1110.0,165.995,1330.565,50.0,1634.0,0.0,39140.0,836191.0,220363.0,75944.0,117318.0,91499.0,161053.0,30243.0,228.6,31904.0,19419.0,747743.0,-20970.0,1351.0,2446.0,-158.0,0.0,6373.0,-10958.0,77490.0,30516.0,46974.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,1995,2
47086.0,78860.0,453756.0,5733.0,36149.0,34987.0,1162.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,2075.0,0.0,31716.0,529429.0,104515.0,27933.0,76991.0,97401.0,83981.0,17072.0,228.6,36979.0,5697.0,450569.0,-6687.0,270.0,0.0,-313.0,0.0,310.0,-6420.0,72440.0,25354.0,47086.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,1994,3
47138.37,32508.04,204850.24,19743.93,8719.24,130182.63,3392.39,3343.6400000000003,618.9749999999999,165.995,1330.565,538.92,92.41,0.0,14908.33,373708.85,142292.56,20765.86,40286.52,45951.72,24670.48,32187.29,228.6,31315.45,3730.93,341200.81,-32372.62,1473.2,-656.23,0.0,0.0,58227.09,26671.44,59179.48,12041.1,47138.37,0.0,0.0,0.0,47138.37,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2021,3
47172.75,-29766.27,55228.13,554.09,2462.31,2203.47,258.84,1522.91,1522.91,165.995,1330.565,9.12,1979.84,0.0,1083.52,62830.8,37938.49,17893.41,8713.3,12573.32,8978.78,3986.09,228.6,2178.58,335.1,92597.07,-525.79,-3460.55,0.0,-25485.33,0.0,-142.11,-29613.78,-59380.06,4.87,-59380.06,0.0,106552.8,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1992,4
47505.0,68445.0,784772.0,3545.0,48003.0,42960.0,5043.0,505.0,505.0,165.995,3461.0,9.12,3461.0,0.0,156231.0,996517.0,347092.0,94008.0,87171.0,146039.0,67231.0,37920.0,228.6,38895.0,109716.0,928072.0,-16738.0,-2765.0,0.0,-262.0,0.0,-1175.0,-20940.0,47505.0,4.87,47505.0,0.0,0.0,0.0,47505.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2007,2
47682.0,83041.0,472057.0,2347.0,28687.0,25737.0,2950.0,248.0,248.0,165.995,1330.565,9.12,2767.0,0.0,15957.0,522063.0,124704.0,43277.0,51889.0,76791.0,92403.0,19547.0,228.6,27652.0,2759.0,439022.0,-11642.0,1229.0,0.0,30.0,0.0,-412.0,-10795.0,72246.0,24564.0,47682.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1993,3
47836.07,172411.99,1356584.13,12118.19,8719.24,75073.27,39105.77,3343.6400000000003,0.0,0.0,1330.565,39632.69,3525.69,0.0,118737.31,1644777.04,643665.74,146052.92,167053.2,184897.2,76980.11,135856.33,228.6,87296.35,30563.21,1472365.05,-30145.4,3500.0,-5701.94,0.0,0.0,-93196.31,-125543.67,46868.32,-967.75,47836.07,0.0,0.0,0.0,47836.07,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2014,4
47870.0,261152.0,2206847.0,-186.0,35251.0,29723.0,5528.0,5353.0,5353.0,165.995,91148.0,9.12,91148.0,0.0,3645.0,2342058.0,939573.0,190978.0,153684.0,379210.0,162788.0,121217.0,228.6,130317.0,3139.0,2080906.0,-32353.0,12242.0,-28.0,0.0,0.0,-162653.0,-182792.0,78360.0,30490.0,47870.0,0.0,0.0,0.0,47870.0,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2006,3
48008.0,112752.0,1638207.0,6795.0,84547.0,22649.0,61898.0,1775.0,1775.0,165.995,85616.0,79671.0,5945.0,0.0,874881.0,2691821.0,589241.0,306986.0,148128.0,356561.0,151480.0,159396.0,228.6,120779.0,746498.0,2579069.0,-60779.0,-8209.0,-5279.0,-36222.0,0.0,27027.0,-83462.0,29290.0,-18718.0,48008.0,0.0,0.0,0.0,48008.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2009,2
48049.5,57817.67,328892.58,0.0,8719.24,0.0,132249.55,3343.6400000000003,0.0,0.0,1330.565,12486.33,1416.89,0.0,152729.13,627774.48,368555.45,36277.6,39362.24,86507.25,33025.37,-4788.74,0.0,11017.64,0.0,569956.8,-2076.08,6192.99,0.0,0.0,0.0,0.0,4116.91,61934.58,13885.08,48049.5,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2019,4
48084.04,402729.51,6145310.24,1510.89,8719.24,24597.79,239818.98,3343.6400000000003,6407.57,0.0,1330.565,6141.43,567053.51,0.0,1639815.38,8630655.8,2692858.86,856558.2,551371.23,830899.19,338552.36,929734.77,0.0,315606.92,1712344.77,8227926.29,-514937.07,-34861.18,-7456.84,0.0,0.0,232584.84,-324670.25,78059.26,29975.21,48084.04,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2023,1
48102.46,68054.5,735182.57,4858.33,62364.15,61274.0,1090.15,3343.6400000000003,618.9749999999999,165.995,1330.565,56.13,1262.28,0.0,36670.05,840393.5,180912.24,62040.74,86067.55,57543.21,297349.39,26675.78,228.6,35838.85,25911.26,772339.01,-9167.28,2377.05,-2940.59,24130.19,0.39,5247.84,19647.59,87702.09,39599.63,48102.46,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,1990,3
48275.0,96558.0,1090995.0,4693.0,8719.24,47193.0,31794.0,3343.6400000000003,4731.0,0.0,1330.565,29360.0,3991.0,0.0,254766.0,1467523.0,531353.0,142785.0,114811.0,169428.0,73935.0,116630.0,228.6,54767.0,167256.0,1370965.0,-29666.0,2507.0,0.0,295.0,0.0,-20470.0,-47334.0,49224.0,949.0,48275.0,0.0,0.0,0.0,48275.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2014,3
48357.13,89407.2,647289.79,1046.21,8719.24,12650.08,18640.6,3343.6400000000003,618.9749999999999,165.995,1330.565,17897.03,279.3,0.0,99982.38,797785.37,229373.49,60541.14,65753.76,135747.04,46700.8,68054.95,228.6,41155.02,61051.97,708378.18,-17163.53,3267.96,-418.54,0.0,0.0,592.62,-13721.49,75685.71,27328.58,48357.13,0.0,0.0,0.0,48357.13,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2016,3
48558.67,50213.23,206944.26,0.0,8719.24,0.0,35719.58,3343.6400000000003,2963.47,0.0,1330.565,2485.22,2869.07,0.0,29680.17,280661.77,126963.56,28571.07,10549.01,19751.6,6684.02,18274.37,0.0,19654.91,0.0,230448.54,-1734.39,0.0,0.0,0.0,0.0,79.83,-1654.56,48558.67,0.0,48558.67,0.0,0.0,0.0,0.0,0.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2014,2
48677.0,82365.0,545199.0,294.0,8719.24,30959.0,0.0,3343.6400000000003,0.0,0.0,1330.565,17245.0,51934.0,0.0,7208.0,652839.0,238431.0,55298.0,56676.0,105202.0,46652.0,26080.0,228.6,36481.0,5654.0,570474.0,-7322.0,954.0,0.0,-257.0,0.0,-3850.0,-10475.0,71890.0,23213.0,48677.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2017,1
48811.14,-8259.54,32961.96,0.0,8719.24,0.0,11724.28,3343.6400000000003,0.0,0.0,1330.565,3805.33,1659.38,0.0,1934.47,52085.42,36999.63,4016.96,3464.24,11848.8,2564.38,921.16,0.0,529.79,0.0,60344.96,-520.19,795.08,0.0,0.0,0.0,0.0,274.89,-7984.66,-56795.8,48811.14,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2023,4
48957.0,116360.0,2194482.0,22467.0,51538.0,47807.0,3731.0,386.0,386.0,165.995,1330.565,9.12,14305.0,0.0,181317.0,2464495.0,679866.0,272791.0,258238.0,400733.0,425875.0,121591.0,228.6,163656.0,25385.0,2348135.0,-72541.0,34920.0,0.0,0.0,-2588.0,6221.0,-33988.0,82372.0,33415.0,48957.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1991,3
49136.0,80027.0,743809.53,0.0,8719.24,11898.0,29538.0,3343.6400000000003,0.0,0.0,1330.565,15851.0,67770.0,0.0,29347.47,898214.0,303364.0,94664.0,75866.0,114405.0,63857.0,69377.0,228.6,72350.0,24304.0,818187.0,-10153.0,1397.0,0.0,844.0,0.0,-6812.0,-14724.0,65303.0,16167.0,49136.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2018,1
49346.88,77267.86,415284.12,0.0,8719.24,0.0,154935.41,3343.6400000000003,0.0,0.0,1330.565,12587.4,168693.12,0.0,1600.51,753100.55,344197.06,42660.41,39083.33,58146.11,31432.65,115674.24,0.0,44638.89,0.0,675832.69,0.0,-13631.66,-204.88,0.0,0.0,0.0,-13836.55,63431.32,14084.43,49346.88,0.0,0.0,0.0,273.195,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2019,1
49528.33,50451.57,221116.38,0.0,8719.24,0.0,37022.02,3343.6400000000003,2646.23,0.0,1330.565,2177.2,167.74,0.0,28536.7,291666.26,138617.92,27558.96,9394.26,21776.97,7813.66,17645.56,0.0,18407.34,0.0,241214.69,-949.53,0.0,0.0,0.0,0.0,26.29,-923.24,49528.33,0.0,49528.33,0.0,0.0,0.0,0.0,0.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2014,1
49819.0,92120.0,482836.0,5181.0,41352.0,39821.0,1531.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,2686.0,0.0,28480.0,560535.0,120728.0,41959.0,78811.0,83112.0,79072.0,11938.0,228.6,35913.0,16882.0,468415.0,-4108.0,-4443.0,0.0,29.0,0.0,-1317.0,-9839.0,82281.0,32462.0,49819.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,1997,2
50004.63,88033.66,1590645.45,5843.7,8719.24,77035.67,40345.56,3343.6400000000003,0.0,0.0,1330.565,37510.35,3318.44,0.0,132049.39,1886748.55,799493.38,165365.69,183390.55,230394.18,92628.72,223568.53,228.6,77828.63,26045.21,1798714.89,-33299.28,1847.29,-2356.52,14.97,0.0,-2646.19,-36439.73,51593.93,1589.29,50004.63,0.0,0.0,0.0,50004.63,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2012,3
50030.0,73857.0,565135.56,663.0,8719.24,43295.0,3129.0,3343.6400000000003,0.0,0.0,1330.565,9351.0,54669.0,0.0,13277.44,689520.0,262189.0,53874.0,58515.0,88240.0,49253.0,53511.0,228.6,39910.0,10171.0,615663.0,-7831.0,1077.0,0.0,651.0,0.0,-5254.0,-11357.0,62500.0,12470.0,50030.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2018,1
50031.22,56005.06,420261.58,181.04,8719.24,16924.61,13428.95,3343.6400000000003,46.24,0.0,1330.565,3990.21,4560.04,0.0,23908.32,483301.0,177155.36,56119.8,42109.08,60119.27,26641.56,33109.86,228.6,22956.06,9084.96,427295.94,-3620.65,-505.33,618.71,-265.9,0.0,3611.98,-161.19,55843.87,5812.65,50031.22,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2018,1
50389.0,17799.0,117027.0,126.65,18076.0,5350.0,18076.0,3343.6400000000003,618.9749999999999,165.995,25503.0,4441.0,21062.0,0.0,1139.0,161745.0,85519.0,9795.0,6852.0,24367.0,9395.0,7149.0,228.6,869.0,476.845,143946.0,-8980.0,378.0,-18.0,0.0,0.0,-923.0,-9543.0,8256.0,-42133.0,50389.0,0.0,0.0,0.0,50389.0,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2010,3
50398.0,95599.0,558618.0,2103.0,31427.0,29001.0,2426.0,489.0,489.0,165.995,1330.565,9.12,4223.0,0.0,28364.0,625224.0,138044.0,49087.0,74368.0,106374.0,101813.0,22146.0,228.6,35267.0,2526.0,529625.0,-18848.0,421.0,0.0,-26.0,0.0,390.0,-18063.0,77536.0,27138.0,50398.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,1995,3
50552.0,90651.0,1135309.0,5734.0,8719.24,53868.0,36188.0,3343.6400000000003,4454.0,0.0,1330.565,32643.0,4380.0,0.0,285518.0,1558094.0,510578.0,147643.0,125641.0,173913.0,79218.0,189894.0,228.6,61544.0,179012.0,1467443.0,-34786.0,3103.0,0.0,-997.0,0.0,-15151.0,-47831.0,42820.0,-7732.0,50552.0,0.0,0.0,0.0,50552.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2014,4
50874.0,87211.0,849106.0,9146.0,12522.0,12207.0,315.0,4037.0,4037.0,165.995,1330.565,9.12,9789.0,0.0,2605.0,887205.0,271548.0,80177.0,48967.0,127413.0,133184.0,87665.0,228.6,47983.0,3057.0,799994.0,-15052.0,4247.0,-11.0,-870.0,0.0,7876.0,-3810.0,83401.0,32527.0,50874.0,0.0,0.0,0.0,273.195,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1997,1
51093.88,98980.22,1076310.57,0.0,8719.24,3756.07,17786.14,3343.6400000000003,3737.69,0.0,1330.565,32654.02,4917.49,0.0,32277.87,1171439.86,513104.23,118881.72,71043.2,189122.81,63295.56,45183.32,228.6,71021.19,807.61,1072459.64,-28885.13,3036.85,-425.95,0.0,8054.83,1050.81,-17168.59,81811.62,30717.74,51093.88,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2014,4
51269.0,89585.0,809284.0,3345.0,47599.0,42374.0,5225.0,1028.0,1028.0,165.995,4437.0,9.12,4437.0,0.0,157195.0,1022888.0,355928.0,94967.0,85279.0,145336.0,71641.0,39086.0,228.6,36254.0,104812.0,933303.0,-21559.0,-1442.0,0.0,365.0,0.0,-15680.0,-38316.0,51269.0,4.87,51269.0,0.0,0.0,0.0,51269.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2006,3
51330.88,78145.35,313092.82,0.0,8719.24,0.0,48084.69,3343.6400000000003,380.81,0.0,1330.565,8082.68,1214.52,0.0,10055.26,380910.78,160253.96,21591.61,18550.15,54422.49,25275.54,13908.31,0.0,8763.36,0.0,302765.43,-1344.46,-246.46,0.0,0.0,0.0,0.0,-1590.92,76554.43,25223.54,51330.88,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2015,2
